Telefono,Cessata,PEC,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,0,0,4324.45,0,0.0,0.0,3,422.88,9,4324.450000000001,1152,9,0,0,31036,0,0.0,0.0
1,0,0,319.46,9,4324.45,4324.45,3,422.88,2,319.46,833,2,0,0,31038,0,10.226187097994703,1.0
1,0,0,234.47,0,0.0,0.0,0,0.0,1,234.47,833,1,0,1,31010,0,0.0,0.0
1,0,1,3387.0600000000004,3,2391.45,2368.81,1,511.8,6,3387.06,1410,6,0,0,36060,0,4.628389996092223,0.9905329402663656
1,0,0,341.66,0,0.0,0.0,2,1842.17,2,341.66,490,2,0,0,35122,0,0.0,0.0
0,0,0,140.8,1,239.93,239.93,0,0.0,1,140.8,1152,1,0,0,0,1,1000.0,1.0
0,0,0,2166.05,2,1301.83,1301.83,0,0.0,4,2166.05,993,4,0,0,31033,0,1000.0,1.0
1,0,1,158.2,0,0.0,0.0,0,0.0,1,158.2,441,1,0,1,31033,0,0.0,0.0
1,0,1,165.25,2,257.7,257.7,0,0.0,1,165.25,646,1,0,0,31033,0,1000.0,1.0
0,0,0,859.9399999999999,3,111.41,111.41,0,0.0,4,859.94,980,4,0,0,31035,0,1000.0,1.0
0,0,0,1057.3400000000001,7,971.35,971.35,0,0.0,4,1057.34,1972,4,0,0,31035,0,1000.0,1.0
1,0,0,120.97,0,0.0,0.0,0,0.0,1,120.97,980,1,1,1,31044,0,0.0,0.0
0,0,0,1498.4799999999998,0,0.0,0.0,0,0.0,24,1498.48,1450,24,0,1,31100,0,0.0,0.0
1,0,0,1397.07,0,0.0,0.0,0,0.0,4,1397.0700000000002,1152,4,0,1,31100,0,0.0,0.0
0,0,0,178.03,0,0.0,0.0,0,0.0,2,178.03,1410,2,0,1,31044,0,0.0,0.0
0,0,0,145.62,0,0.0,0.0,0,0.0,1,145.62,920,1,0,1,30035,0,0.0,0.0
0,0,0,142.61,1,145.62,145.62,0,0.0,1,142.61,1086,1,0,0,30035,0,1000.0,1.0
1,0,0,1656.45,6,1026.59,1026.59,0,0.0,5,1656.45,1588,5,0,0,33090,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31032,0,0.0,0.0
1,0,0,2066.6400000000003,0,0.0,0.0,0,0.0,5,2066.6400000000003,1152,5,0,1,139,0,0.0,0.0
1,0,0,746.8199999999999,0,0.0,0.0,5,2066.64,2,746.8199999999999,833,2,0,0,139,0,0.0,0.0
1,0,0,630.6,2,237.51,237.51,0,0.0,1,630.6,1152,1,0,0,31050,0,1000.0,1.0
1,0,1,2414.6899999999996,0,0.0,0.0,1,527.16,4,2414.69,993,4,0,0,31033,0,0.0,0.0
1,0,0,461.27,4,402.83,402.83,0,0.0,4,461.27000000000004,980,4,0,0,31044,0,1000.0,1.0
1,1,0,264.49,8,864.1,864.1,0,0.0,2,264.49,833,2,0,0,31044,0,1000.0,1.0
0,0,0,654.7199999999999,7,854.09,854.09,0,0.0,5,654.72,1152,5,0,0,31048,0,1000.0,1.0
1,0,0,4444.599999999999,0,0.0,0.0,1,206.18,9,4444.6,1036,9,0,0,31030,0,0.0,0.0
1,0,0,1238.2,10,4649.78,4649.78,2,411.36,6,1238.2,898,6,0,0,31030,0,11.303432516530531,1.0
1,0,1,895.79,0,0.0,0.0,0,0.0,1,895.79,815,1,0,1,36100,0,0.0,0.0
1,0,1,761.93,5,4911.32,4911.32,0,0.0,1,761.93,646,1,0,0,36100,0,1000.0,1.0
1,0,0,165.57,0,0.0,0.0,0,0.0,1,165.57,833,1,1,1,31030,0,0.0,0.0
0,0,0,277.81,0,0.0,0.0,0,0.0,2,277.81,815,2,1,1,31017,0,0.0,0.0
1,0,0,622.2,1,215.18,215.18,3,460.05,1,622.2,635,1,0,0,36061,0,0.4677317682860559,1.0
1,0,0,1404.26,5,1187.92,1187.92,3,460.05,2,1404.26,1003,2,0,0,36061,0,2.5821541136832953,1.0
1,0,1,1091.78,0,0.0,0.0,8,2642.4,4,1091.78,1152,4,0,0,31050,0,0.0,0.0
1,0,1,537.6600000000001,0,0.0,0.0,12,3734.18,2,537.6600000000001,833,2,0,0,31050,0,0.0,0.0
1,0,0,651.22,0,0.0,0.0,0,0.0,2,651.22,833,2,1,1,31032,0,0.0,0.0
1,0,0,849.4,0,0.0,0.0,1,236.44,6,849.4000000000001,1728,6,0,0,31040,0,0.0,0.0
0,0,0,111.06,0,0.0,0.0,0,0.0,2,386.87,524,1,1,1,36028,0,0.0,0.0
1,0,0,275.81,0,0.0,0.0,0,0.0,2,386.87,524,1,1,1,36028,0,0.0,0.0
0,0,0,197.95,0,0.0,0.0,0,0.0,1,197.95,441,1,0,1,0,1,0.0,0.0
1,0,0,2459.3999999999996,6,19880.79,19880.79,3,158.94,4,4078.3,920,2,1,0,35012,0,125.08361645904115,1.0
1,0,0,1618.9,6,19880.79,19880.79,3,158.94,4,4078.3,920,2,1,0,35012,0,125.08361645904115,1.0
0,0,0,837.55,0,0.0,0.0,0,0.0,4,837.5500000000001,980,4,0,1,31040,0,0.0,0.0
0,0,0,482.9,4,837.55,837.55,0,0.0,2,482.9,833,2,0,0,31040,0,1000.0,1.0
0,0,0,1264.6999999999998,0,0.0,0.0,0,0.0,5,1264.7,1036,5,0,1,31050,0,0.0,0.0
0,0,0,688.98,5,1264.7,1264.7,0,0.0,3,688.98,1197,3,0,0,31050,0,1000.0,1.0
1,0,0,1073.49,0,0.0,0.0,4,1040.83,4,1073.49,1015,4,1,0,31058,0,0.0,0.0
1,0,0,355.80999999999995,0,0.0,0.0,10,2229.32,2,355.80999999999995,833,2,1,0,31058,0,0.0,0.0
1,0,1,643.44,0,0.0,0.0,0,0.0,1,643.44,635,1,1,1,31038,0,0.0,0.0
0,0,0,1332.2800000000002,0,0.0,0.0,0,0.0,5,1332.2800000000002,1152,5,0,1,31030,0,0.0,0.0
0,0,0,318.81,3,846.41,690.31,2,485.87,2,318.81,833,2,0,0,31030,0,1.4207709881243953,0.8155740125943691
1,0,0,1563.33,21,7915.48,7915.48,1,285.0,5,1563.33,1152,5,0,0,31055,0,27.773614035087718,1.0
0,0,0,129.37,0,0.0,0.0,0,0.0,1,129.37,993,1,0,1,31044,0,0.0,0.0
0,0,0,290.59,1,129.37,129.37,0,0.0,3,290.59000000000003,843,3,1,0,31044,0,1000.0,1.0
1,0,0,1616.23,4,935.58,935.58,1,188.92,5,1616.23,1152,5,0,0,31052,0,4.952254922718612,1.0
1,0,0,392.40999999999997,8,2272.88,2234.9,2,467.85,2,392.40999999999997,833,2,0,0,31052,0,4.776958426846211,0.98328992291718
1,0,1,2383.26,3,2192.96,2192.96,5,2627.03,4,2383.26,1152,4,0,0,80055,0,0.8347677795837884,1.0
1,0,1,1329.4299999999998,7,4576.22,4576.22,5,2627.03,3,1329.43,1003,3,0,0,80055,0,1.7419747776005603,1.0
1,0,0,609.85,0,0.0,0.0,0,0.0,1,609.85,635,1,1,1,31044,0,0.0,0.0
0,0,0,246.7,3,1219.36,1219.36,1,352.0,1,246.7,815,1,0,0,31027,0,3.464090909090909,1.0
0,0,0,501.14,0,0.0,0.0,0,0.0,3,501.14,815,3,0,1,31040,0,0.0,0.0
1,0,1,1381.28,0,0.0,0.0,3,868.05,5,1381.2800000000002,1152,5,0,0,31030,0,0.0,0.0
1,0,1,498.16,0,0.0,0.0,8,2249.33,2,498.16,833,2,0,0,31030,0,0.0,0.0
1,0,0,6187.51,0,0.0,0.0,0,0.0,8,7333.96,1015,4,0,1,31057,0,0.0,0.0
1,0,0,1146.45,0,0.0,0.0,0,0.0,8,7333.96,1015,4,0,1,31057,0,0.0,0.0
1,0,0,2354.92,8,7333.96,7333.96,0,0.0,4,2354.92,833,4,0,0,31057,0,1000.0,1.0
1,0,0,1372.88,2,209.36,209.36,1,22.18,9,1372.88,917,9,1,0,31055,0,9.439134355275023,1.0
1,0,0,21.77,0,0.0,0.0,0,0.0,1,21.77,524,1,0,1,35010,0,0.0,0.0
0,0,0,2516.8799999999997,0,0.0,0.0,0,0.0,5,2516.88,1152,5,0,1,31059,0,0.0,0.0
1,0,1,828.2300000000001,2,441.36,441.36,7,963.85,6,828.23,1410,6,0,0,31057,0,0.45791357576386366,1.0
1,0,1,1812.7200000000003,3,601.54,601.54,13,1792.08,10,1812.72,2155,10,0,0,31057,0,0.33566581849024596,1.0
1,0,0,606.3000000000001,0,0.0,0.0,0,0.0,4,606.3,1223,4,0,1,30020,0,0.0,0.0
1,0,0,303.14,4,606.3,606.3,0,0.0,2,303.14,1377,2,0,0,30020,0,1000.0,1.0
1,0,0,245.96,0,0.0,0.0,0,0.0,2,245.96,646,2,1,1,31057,0,0.0,0.0
1,0,0,60.32,0,0.0,0.0,0,0.0,2,218.98999999999998,889,1,0,1,31050,0,0.0,0.0
1,0,0,158.67,0,0.0,0.0,0,0.0,2,218.98999999999998,815,1,1,1,31050,0,0.0,0.0
1,0,0,200.87,0,0.0,0.0,2,218.99,1,200.87,1003,1,0,0,31050,0,0.0,0.0
0,0,0,859.5699999999999,0,0.0,0.0,0,0.0,2,859.5699999999999,635,2,0,1,31100,0,0.0,0.0
0,0,0,522.51,1,3851.0,3851.0,2,859.57,1,522.51,833,1,0,0,31100,0,4.480147050269321,1.0
1,0,1,1653.38,2,1505.08,1505.08,0,0.0,3,1653.38,993,3,0,0,31040,0,1000.0,1.0
1,0,0,1189.5299999999997,3,710.77,710.77,0,0.0,5,1189.53,1152,5,0,0,31038,0,1000.0,1.0
1,0,0,605.73,0,0.0,0.0,2,288.93,4,605.73,993,4,1,0,31033,0,0.0,0.0
1,0,0,311.05,0,0.0,0.0,6,894.66,2,311.05,833,2,0,0,31033,0,0.0,0.0
1,0,0,276.36,0,0.0,0.0,0,0.0,1,276.36,441,1,0,1,31050,0,0.0,0.0
1,0,0,493.14,0,0.0,0.0,1,276.36,2,493.14,833,2,0,0,31050,0,0.0,0.0
1,0,0,271.12,14,9443.67,8578.55,20,4043.97,4,855.02,524,1,0,0,30174,0,2.1213189019700938,0.9083915469303776
1,0,0,583.9,14,9443.67,8578.55,20,4043.97,4,855.0200000000001,524,3,0,0,30174,0,2.1213189019700938,0.9083915469303776
1,0,0,161.44,13,9400.95,8590.47,28,6210.25,3,533.3199999999999,812,1,0,0,30174,0,1.3832728151040616,0.9137874363761108
1,0,0,938.04,0,0.0,0.0,1,142.34,4,938.0400000000001,1152,4,1,0,31055,0,0.0,0.0
1,0,0,448.6,0,0.0,0.0,5,1080.38,2,448.6,833,2,1,0,31055,0,0.0,0.0
1,0,0,56.74,0,0.0,0.0,0,0.0,1,56.74,1070,1,1,1,31027,0,0.0,0.0
1,0,0,1227.17,0,0.0,0.0,0,0.0,3,1227.17,815,3,1,1,31059,0,0.0,0.0
1,0,0,695.9200000000001,0,0.0,0.0,3,1227.17,2,695.9200000000001,833,2,1,0,31059,0,0.0,0.0
1,0,1,2948.3199999999997,13,7080.31,7080.31,2,923.57,14,2948.32,1152,14,0,0,31050,0,7.666240783048388,1.0
0,0,0,1215.09,2,556.0,556.0,0,0.0,4,1215.0900000000001,980,4,0,0,31031,0,1000.0,1.0
1,0,0,899.35,0,0.0,0.0,0,0.0,12,4135.360000000001,1152,4,1,1,31025,0,0.0,0.0
1,0,0,3236.01,0,0.0,0.0,0,0.0,12,4135.360000000001,1152,8,1,1,31025,0,0.0,0.0
0,0,0,560.1899999999999,0,0.0,0.0,3,488.01,4,560.19,1152,4,0,0,31059,0,0.0,0.0
1,0,0,725.0699999999999,0,0.0,0.0,0,0.0,2,725.0699999999999,1003,2,0,1,31033,0,0.0,0.0
0,0,0,249.31,0,0.0,0.0,1,99.02,2,249.31,980,2,1,0,31017,0,0.0,0.0
1,0,0,1316.04,4,406.65,406.65,0,0.0,6,1316.04,1410,6,0,0,31041,0,1000.0,1.0
0,0,0,206.39,0,0.0,0.0,0,0.0,1,206.39,635,1,0,1,31033,0,0.0,0.0
0,0,0,439.53,1,206.39,206.39,0,0.0,2,439.53,1003,2,0,0,31033,0,1000.0,1.0
1,0,0,708.79,0,0.0,0.0,0,0.0,1,708.79,1666,1,0,1,31041,0,0.0,0.0
1,0,0,363.98,4,65.31,65.31,2,190.0,1,363.98,1410,1,0,0,31044,0,0.3437368421052632,1.0
1,0,0,2489.52,0,0.0,0.0,1,1879.04,4,2489.52,1152,4,1,0,31020,0,0.0,0.0
1,0,0,2677.54,0,0.0,0.0,5,4368.56,3,2677.54,1197,3,0,0,31020,0,0.0,0.0
1,0,0,702.2199999999999,5,497.74,497.74,0,0.0,6,702.22,1410,6,0,0,35010,0,1000.0,1.0
1,0,0,281.78,11,1199.96,1199.96,0,0.0,2,281.78,833,2,0,0,35010,0,1000.0,1.0
1,0,0,114.83,3,242.35,202.94,5,518.54,1,114.83,993,1,0,0,31050,0,0.3913680718941644,0.8373839488343305
1,0,0,423.11,7,717.51,678.1,5,518.54,3,423.11,836,3,0,0,31050,0,1.3077101091526209,0.9450739362517596
1,0,0,435.54,0,0.0,0.0,0,0.0,1,435.54,815,1,1,1,31050,0,0.0,0.0
0,0,0,1734.7999999999997,17,3726.21,3726.21,0,0.0,5,1734.8000000000002,1152,5,0,0,31020,0,1000.0,1.0
1,0,0,73.48,0,0.0,0.0,0,0.0,1,73.48,889,1,1,1,21040,0,0.0,0.0
1,0,0,539.4,0,0.0,0.0,0,0.0,1,539.4,416,1,0,1,31100,0,0.0,0.0
0,0,0,1653.1,0,0.0,0.0,0,0.0,2,1653.1,833,2,0,1,31050,0,0.0,0.0
0,0,0,309.32000000000005,2,292.69,292.69,0,0.0,2,309.32000000000005,920,2,0,0,30015,0,1000.0,1.0
1,0,0,2505.4700000000003,0,0.0,0.0,0,0.0,3,2505.4700000000003,815,3,0,1,31023,0,0.0,0.0
1,1,0,1578.62,3,2505.47,2505.47,0,0.0,2,1578.62,833,2,0,0,31023,0,1000.0,1.0
1,0,0,283.66999999999996,0,0.0,0.0,1,21.18,2,283.66999999999996,635,2,1,0,31030,0,0.0,0.0
1,0,0,754.61,2,216.39,205.93,1,142.34,5,754.61,1152,5,0,0,31038,0,1.4467472249543347,0.9516613521881788
1,0,0,318.81,7,971.0,960.54,1,142.34,2,318.81,833,2,0,0,31038,0,6.748208514823661,0.9892276004119465
0,0,0,116.31,2,363.69,363.69,0,0.0,1,116.31,871,1,1,0,31038,0,1000.0,1.0
0,0,0,2724.33,2,1389.53,1389.53,0,0.0,4,2724.3300000000004,980,4,0,0,31040,0,1000.0,1.0
0,0,0,81.47,0,0.0,0.0,0,0.0,1,81.47,1708,1,0,1,31032,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31032,0,0.0,0.0
1,0,0,2030.4,0,0.0,0.0,4,1216.62,6,2030.4,1714,6,1,0,31030,0,0.0,0.0
1,0,1,1215.09,5,1683.27,1683.27,1,59.18,4,1215.0900000000001,980,4,1,0,31036,0,28.44322406218317,1.0
1,0,0,568.78,8,4692.58,4692.58,3,256.0,2,568.78,635,2,0,0,31030,0,18.330390625,1.0
1,0,0,311.49,5,7024.9,5660.76,10,1388.82,1,311.49,833,1,0,0,31030,0,4.075949367088608,0.8058136058876284
0,0,0,419.62,4,6600.38,6600.38,0,0.0,1,419.62,1961,1,0,0,59100,0,1000.0,1.0
1,0,0,221.79,0,0.0,0.0,0,0.0,2,221.79,729,2,1,1,31056,0,0.0,0.0
1,0,0,301.97,0,0.0,0.0,0,0.0,1,301.97,1728,1,1,1,31044,0,0.0,0.0
1,0,0,400.94,0,0.0,0.0,0,0.0,1,400.94,646,1,0,1,31050,0,0.0,0.0
1,0,0,1679.3000000000002,1,819.97,819.97,0,0.0,5,1679.3,635,5,1,0,31040,0,1000.0,1.0
1,0,1,1603.4,6,688.07,688.07,8,1603.69,8,1603.4,980,8,1,0,31044,0,0.42905424365058087,1.0
1,0,1,787.13,1,188.18,188.18,22,3895.16,4,787.1300000000001,833,4,0,0,31044,0,0.04831123753581368,1.0
1,0,0,853.02,3,418.75,418.75,0,0.0,4,853.02,1152,4,0,0,31058,0,1000.0,1.0
1,0,0,318.82,3,418.75,418.75,5,1011.92,2,318.82,833,2,1,0,31058,0,0.41381729781010357,1.0
1,0,1,333.87,0,0.0,0.0,0,0.0,4,333.87,1561,4,0,1,31100,0,0.0,0.0
1,0,0,316.07,4,333.87,333.87,0,0.0,2,316.07,812,2,0,0,31100,0,1000.0,1.0
1,0,0,372.95,2,307.36,307.36,0,0.0,5,1942.81,646,1,0,0,31040,0,1000.0,1.0
0,0,1,326.67,0,0.0,0.0,2,259.07,3,326.67,980,3,0,0,31010,0,0.0,0.0
1,0,0,238.14,0,0.0,0.0,0,0.0,1,238.14,441,1,1,1,31033,0,0.0,0.0
1,0,0,427.22,4,549.3,387.21,0,0.0,2,427.22,993,2,0,0,44039,0,1000.0,0.7049153468050245
1,0,0,35.01,0,0.0,0.0,0,0.0,1,35.01,773,1,0,1,38121,0,0.0,0.0
1,0,0,1339.3600000000001,0,0.0,0.0,3,609.7,4,1339.3600000000001,1152,4,1,0,31032,0,0.0,0.0
1,0,0,545.88,2,269.58,158.27,0,0.0,3,545.88,1410,3,0,0,31020,0,1000.0,0.5870984494398696
0,0,0,437.59,0,0.0,0.0,1,89.38,3,437.59000000000003,1152,3,1,0,31048,0,0.0,0.0
1,0,1,551.56,0,0.0,0.0,0,0.0,2,551.56,980,2,0,1,31033,0,0.0,0.0
1,0,1,253.12,1,112.31,112.31,0,0.0,2,253.12,993,2,0,0,31033,0,1000.0,1.0
1,0,0,232.22,3,901.07,880.59,5,495.52,3,684.92,524,1,0,0,31056,0,1.777102841459477,0.9772714661458044
1,0,0,452.7,3,901.07,880.59,5,495.52,3,684.9200000000001,524,2,0,0,31056,0,1.777102841459477,0.9772714661458044
1,0,0,580.63,0,0.0,0.0,0,0.0,4,580.63,1463,4,0,1,31056,0,0.0,0.0
1,0,0,55.3,0,0.0,0.0,0,0.0,1,55.3,534,1,0,1,31100,0,0.0,0.0
0,0,0,495.13,2,221.36,221.36,0,0.0,2,495.13,635,2,0,0,31050,0,1000.0,1.0
1,0,0,1539.2100000000003,0,0.0,0.0,0,0.0,3,1539.21,993,3,0,1,31033,0,0.0,0.0
1,0,0,62.69,0,0.0,0.0,0,0.0,1,62.69,1482,1,0,1,31017,0,0.0,0.0
0,0,0,1366.87,0,0.0,0.0,1,869.0,4,1366.8700000000001,524,4,0,0,35018,0,0.0,0.0
0,0,0,349.44,1,87.95,34.29,4,2147.92,1,349.44,812,1,1,0,35018,0,0.015964281723714103,0.38988061398521884
0,0,0,128.44,0,0.0,0.0,0,0.0,1,128.44,441,1,0,1,31059,0,0.0,0.0
0,1,0,147.38,1,128.44,128.44,0,0.0,1,147.38,833,1,0,0,31059,0,1000.0,1.0
1,0,0,5251.97,1,1807.58,1009.35,0,0.0,4,5251.97,1152,4,0,0,31020,0,1000.0,0.5583985217805021
1,0,0,1202.9,0,0.0,0.0,0,0.0,2,1202.9,635,2,0,1,31052,0,0.0,0.0
1,0,0,5501.05,2,1202.9,1202.9,0,0.0,2,5501.05,2155,2,0,0,31052,0,1000.0,1.0
1,0,0,238.13,0,0.0,0.0,1,130.18,1,238.13,441,1,0,0,31040,0,0.0,0.0
1,0,0,424.38,0,0.0,0.0,2,368.31,2,424.38,833,2,0,0,31040,0,0.0,0.0
1,1,0,400.64,0,0.0,0.0,0,0.0,2,400.64,815,2,0,1,10026,0,0.0,0.0
1,0,0,776.9699999999999,0,0.0,0.0,0,0.0,4,776.97,1152,4,0,1,31100,0,0.0,0.0
1,0,0,481.62,4,776.97,776.97,0,0.0,3,481.62,1197,3,0,0,31100,0,1000.0,1.0
0,0,0,66.84,0,0.0,0.0,0,0.0,1,66.84,1081,1,0,1,30020,0,0.0,0.0
0,0,0,346.08,3,7253.59,7253.59,0,0.0,1,346.08,993,1,0,0,24026,0,1000.0,1.0
1,0,0,4440.38,0,0.0,0.0,10,6076.28,4,4440.38,993,4,0,0,31030,0,0.0,0.0
1,0,0,1396.8000000000002,0,0.0,0.0,16,10800.02,2,1396.8000000000002,833,2,1,0,31030,0,0.0,0.0
1,0,0,463.71000000000004,2,226.38,226.38,0,0.0,4,463.71000000000004,993,4,0,0,31034,0,1000.0,1.0
1,0,0,2999.83,9,36255.19,36255.19,9,1195.19,8,2999.8300000000004,1728,8,0,0,30173,0,30.334248111178976,1.0
0,0,0,248.02999999999997,3,62.12,62.12,0,0.0,3,248.03,1561,3,0,0,31040,0,1000.0,1.0
1,0,1,65.4,0,0.0,0.0,0,0.0,3,596.1899999999999,357,1,0,1,31048,0,0.0,0.0
1,0,1,530.79,0,0.0,0.0,0,0.0,3,596.19,524,2,0,1,31048,0,0.0,0.0
1,0,1,547.17,3,596.19,596.19,0,0.0,3,763.5999999999999,812,1,0,0,31048,0,1000.0,1.0
1,0,1,216.36,2,288.64,288.64,0,0.0,1,216.36,1410,1,0,0,31029,0,1000.0,1.0
1,0,0,688.16,0,0.0,0.0,0,0.0,3,688.16,815,3,0,1,31027,0,0.0,0.0
1,0,0,310.42,0,0.0,0.0,0,0.0,1,310.42,441,1,0,1,31011,0,0.0,0.0
1,0,0,711.64,1,310.42,248.36,0,0.0,2,711.64,833,2,0,0,31011,0,1000.0,0.8000773146060176
1,0,0,2380.32,5,1890.48,1890.48,0,0.0,4,2380.32,993,4,0,0,31011,0,1000.0,1.0
1,0,0,17.96,0,0.0,0.0,0,0.0,1,17.96,336,1,1,1,31056,0,0.0,0.0
0,0,0,898.4399999999999,5,414.69,414.69,0,0.0,5,898.44,1218,5,0,0,31039,0,1000.0,1.0
0,0,0,430.87,10,1313.13,1313.13,0,0.0,2,430.87,833,2,0,0,31039,0,1000.0,1.0
1,0,0,167.19,0,0.0,0.0,0,0.0,1,167.19,1728,1,0,1,31020,0,0.0,0.0
1,0,0,1183.4,4,2164.38,2164.38,0,0.0,4,1183.4,917,4,0,0,31030,0,1000.0,1.0
1,0,0,509.17999999999995,8,3347.78,3347.78,0,0.0,2,509.17999999999995,833,2,0,0,31030,0,1000.0,1.0
1,0,0,754.6100000000001,13,1675.5,1675.5,2,75.0,5,754.61,1152,5,0,0,31100,0,22.34,1.0
1,0,0,147.38,17,2289.31,2247.58,3,215.8,1,147.38,833,1,0,0,31100,0,10.415106580166821,0.9817718002367526
0,0,0,689.46,0,0.0,0.0,0,0.0,1,689.46,1410,1,1,1,31030,0,0.0,0.0
0,0,0,635.48,3,358.73,358.73,0,0.0,5,635.48,1152,5,0,0,31050,0,1000.0,1.0
1,0,0,705.28,0,0.0,0.0,0,0.0,1,705.28,441,1,0,1,31058,0,0.0,0.0
1,0,0,272.91,0,0.0,0.0,0,0.0,1,272.91,812,1,0,1,31058,0,0.0,0.0
1,0,0,312.13,0,0.0,0.0,0,0.0,1,312.13,441,1,0,1,31050,0,0.0,0.0
1,0,0,259.24,1,312.13,312.13,0,0.0,1,259.24,646,1,1,0,31050,0,1000.0,1.0
0,0,0,1510.25,2,586.65,586.65,0,0.0,5,1510.25,1736,5,0,0,31033,0,1000.0,1.0
0,0,0,544.15,7,2096.9,2096.9,0,0.0,2,544.15,833,2,0,0,31033,0,1000.0,1.0
0,0,0,479.31,0,0.0,0.0,0,0.0,1,479.31,1679,1,0,1,31011,0,0.0,0.0
1,0,0,1206.19,3,781.57,781.57,1,148.57,5,1206.19,1152,5,0,0,31100,0,5.260617890556641,1.0
1,0,0,483.71000000000004,8,1987.76,1987.76,1,148.57,2,483.71000000000004,833,2,0,0,31100,0,13.379282493100895,1.0
0,0,0,251.34,3,1372.98,1372.98,0,0.0,1,251.34,980,1,0,0,31049,0,1000.0,1.0
1,0,0,370.26,0,0.0,0.0,2,307.88,2,370.26,980,2,1,0,31023,0,0.0,0.0
1,0,0,179.64,0,0.0,0.0,4,670.5,1,179.64,993,1,1,0,31010,0,0.0,0.0
1,0,1,27.35,4,2877.99,2877.99,0,0.0,1,27.35,1197,1,1,0,31033,0,1000.0,1.0
1,0,0,188.41,0,0.0,0.0,0,0.0,1,188.41,815,1,1,1,30013,0,0.0,0.0
0,0,0,253.5,0,0.0,0.0,1,176.66,2,253.5,1003,2,0,0,31050,0,0.0,0.0
1,0,0,811.7099999999999,0,0.0,0.0,0,0.0,6,811.71,842,6,0,1,31058,0,0.0,0.0
0,0,1,956.24,3,691.71,691.71,0,0.0,4,956.24,1152,4,0,0,35125,0,1000.0,1.0
0,0,1,231.34,7,1647.95,1647.95,0,0.0,1,231.34,833,1,0,0,35125,0,1000.0,1.0
1,0,0,924.3899999999999,0,0.0,0.0,0,0.0,5,924.3900000000001,1127,5,0,1,33082,0,0.0,0.0
1,0,0,2039.5499999999997,6,2490.88,1353.23,5,3870.24,5,2039.5500000000002,1152,5,0,0,31059,0,0.349650150895035,0.5432738630524152
1,0,0,5857.62,1,89.18,89.18,2,754.02,5,5857.62,1152,5,0,0,31058,0,0.11827272486140952,1.0
1,0,0,1539.5500000000002,7,6045.98,5812.41,2,754.02,2,1539.5500000000002,833,2,1,0,31058,0,7.708562107105912,0.9613677187155764
1,0,0,930.73,2,556.0,556.0,0,0.0,3,930.73,980,3,0,0,36060,0,1000.0,1.0
1,0,0,27.56,0,0.0,0.0,1,287.74,1,27.56,815,1,1,0,31032,0,0.0,0.0
1,0,0,797.0,0,0.0,0.0,0,0.0,1,797.0,815,1,0,1,31038,0,0.0,0.0
1,0,0,2208.11,0,0.0,0.0,1,626.09,5,2208.11,1152,5,0,0,30020,0,0.0,0.0
1,0,0,7091.21,0,0.0,0.0,3,3654.26,4,7091.21,993,4,1,0,31031,0,0.0,0.0
0,0,0,1588.98,0,0.0,0.0,0,0.0,6,1588.98,1925,6,0,1,35017,0,0.0,0.0
0,0,0,715.5899999999999,5,1214.31,1067.09,1,374.67,2,715.5899999999999,982,2,0,0,35017,0,2.8480796434195423,0.8787624247515049
1,0,0,2145.81,5,1725.03,1725.03,2,458.0,4,2145.81,980,4,0,0,31044,0,3.7664410480349346,1.0
0,0,0,3616.6000000000004,0,0.0,0.0,0,0.0,9,3616.6000000000004,1689,9,0,1,35028,0,0.0,0.0
0,0,0,954.66,0,0.0,0.0,0,0.0,3,954.66,980,3,0,1,31036,0,0.0,0.0
1,0,0,1215.6200000000001,2,556.0,556.0,0,0.0,4,1215.62,993,4,0,0,20093,0,1000.0,1.0
1,0,0,509.17999999999995,6,1771.62,1771.62,0,0.0,2,509.17999999999995,833,2,0,0,20093,0,1000.0,1.0
0,0,0,112.65,0,0.0,0.0,0,0.0,1,112.65,993,1,0,1,31030,0,0.0,0.0
1,0,0,3939.54,4,418.33,418.33,0,0.0,4,3939.54,1410,4,0,0,31044,0,1000.0,1.0
1,0,0,135.44,0,0.0,0.0,0,0.0,1,135.44,646,1,0,1,31010,0,0.0,0.0
0,0,0,70.81,0,0.0,0.0,0,0.0,1,70.81,646,1,0,1,31020,0,0.0,0.0
1,0,0,368.09000000000003,0,0.0,0.0,0,0.0,2,368.09000000000003,1015,2,0,1,31020,0,0.0,0.0
1,0,0,244.39,0,0.0,0.0,2,368.09,1,244.39,646,1,1,0,31020,0,0.0,0.0
1,0,0,1282.43,5,722.16,534.46,10,1969.47,4,1282.43,1152,4,0,0,31100,0,0.27137250123129575,0.7400852996565859
0,0,0,306.58000000000004,1,123.19,123.19,0,0.0,2,306.58000000000004,920,2,0,0,31030,0,1000.0,1.0
1,0,0,2043.72,0,0.0,0.0,2,1592.92,3,2043.72,993,3,1,0,31030,0,0.0,0.0
