Telefono,CittadinanzaItaliana,Deceduto,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Eta,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,0,0,40.98,0,0.0,0.0,0,0.0,2,64.75,47,524,1,0,1,35132,0,0.0,0.0
1,1,0,240.95999999999998,0,0.0,0.0,1,112.43,2,240.95999999999998,43,835,2,1,0,31011,0,0.0,0.0
0,1,0,1392.27,2,763.63,763.63,0,0.0,4,1392.27,73,1228,4,0,0,31031,0,1000.0,1.0
1,0,0,316.2,0,0.0,0.0,1,162.33,3,562.24,43,1046,2,0,0,31017,0,0.0,0.0
0,0,0,44.65,0,0.0,0.0,0,0.0,1,44.65,29,489,1,1,1,31039,0,0.0,0.0
0,0,0,167.16,6,403.18,403.18,0,0.0,8,597.0600000000001,50,1070,4,0,0,31040,0,1000.0,1.0
1,1,0,352.69,0,0.0,0.0,0,0.0,4,352.69,49,1081,4,0,1,31058,0,0.0,0.0
0,1,0,299.8,5,515.66,515.66,0,0.0,8,748.4200000000001,39,1039,4,0,0,31030,0,1000.0,1.0
0,1,0,218.69000000000003,1,65.0,65.0,0,0.0,4,218.69,72,1794,4,1,0,36061,0,1000.0,1.0
0,0,0,355.84000000000003,9,863.22,863.22,0,0.0,4,355.84000000000003,34,1081,4,0,0,31038,0,1000.0,1.0
0,0,0,109.99,6,1671.25,1671.25,0,0.0,4,388.22,45,489,1,0,0,31017,0,1000.0,1.0
1,1,0,88.41,2,302.84,302.84,0,0.0,1,88.41,39,503,1,1,0,31038,0,1000.0,1.0
1,0,0,108.7,0,0.0,0.0,7,608.38,2,108.7,39,1078,2,1,0,30020,0,0.0,0.0
0,0,0,50.14,0,0.0,0.0,0,0.0,1,50.14,31,498,1,0,1,31058,0,0.0,0.0
1,1,0,965.81,3,1068.85,1068.85,0,0.0,3,965.8100000000001,40,1039,3,0,0,31044,0,1000.0,1.0
1,0,0,112.44,2,188.54,188.54,0,0.0,1,112.44,38,503,1,0,0,31038,0,1000.0,1.0
1,1,1,60.41,1,77.44,77.44,0,0.0,1,60.41,90,850,1,1,0,31033,0,1000.0,1.0
0,0,0,306.21000000000004,0,0.0,0.0,0,0.0,2,306.21000000000004,39,836,2,0,1,32038,0,0.0,0.0
1,0,0,225.03,3,150.25,150.25,0,0.0,4,225.03,47,1046,4,0,0,35010,0,1000.0,1.0
0,0,0,41.76,0,0.0,0.0,0,0.0,1,41.76,40,1961,1,0,1,31033,0,0.0,0.0
1,1,0,364.45,8,461.67,461.67,8,410.59,5,364.45,62,1218,5,0,0,31027,0,1.1244063420930857,1.0
1,1,0,214.6,4,434.76,434.76,8,1506.95,2,214.6,73,850,2,1,0,31033,0,0.2885032681907163,1.0
1,0,0,731.54,4,516.54,516.54,0,0.0,4,731.5400000000001,34,1046,4,0,0,31035,0,1000.0,1.0
1,1,0,66.54,0,0.0,0.0,0,0.0,1,66.54,34,1595,1,0,1,34128,0,0.0,0.0
1,1,0,249.81,6,301.87,301.87,0,0.0,5,249.81,76,1218,5,0,0,31022,0,1000.0,1.0
0,0,0,196.95,7,1735.65,1735.65,0,0.0,2,196.95,56,850,2,0,0,31023,0,1000.0,1.0
1,1,0,346.3,4,435.49,435.49,2,187.29,5,346.3,80,1081,5,0,0,31030,0,2.3252175770195955,1.0
1,0,0,121.32,0,0.0,0.0,0,0.0,1,121.32,47,681,1,0,1,31010,0,0.0,0.0
1,1,0,279.49,9,5015.83,4812.14,0,0.0,2,279.49,64,1039,2,0,0,31033,0,1000.0,0.9593905694570989
1,0,0,609.87,22,3260.98,3257.58,4,528.94,4,609.87,38,1218,4,0,0,31027,0,6.158694747986538,0.9989573686437819
1,1,0,154.26,0,0.0,0.0,2,493.33,1,154.26,44,653,1,1,0,31023,0,0.0,0.0
0,0,0,240.21,0,0.0,0.0,0,0.0,2,240.21,41,1744,2,0,1,31100,0,0.0,0.0
0,0,0,623.38,14,2989.65,2989.65,0,0.0,4,623.38,57,1046,4,0,0,31040,0,1000.0,1.0
1,1,0,268.87,0,0.0,0.0,0,0.0,1,268.87,36,863,1,0,1,31057,0,0.0,0.0
0,1,0,108.74,0,0.0,0.0,2,157.68,1,108.74,40,1794,1,1,0,31039,0,0.0,0.0
1,1,0,282.95,0,0.0,0.0,3,199.03,3,282.95,56,1228,3,0,0,31030,0,0.0,0.0
1,0,0,1006.9699999999999,0,0.0,0.0,0,0.0,5,1006.97,47,863,5,0,1,31040,0,0.0,0.0
0,1,0,106.97999999999999,2,133.89,96.29,7,415.61,2,106.97999999999999,55,863,2,1,0,31100,0,0.23168354948148506,0.7191724550003735
0,1,0,174.4,6,1182.33,1182.33,0,0.0,4,453.90999999999997,38,498,1,0,0,31032,0,1000.0,1.0
0,1,0,70.76,0,0.0,0.0,0,0.0,1,70.76,53,489,1,0,1,31017,0,0.0,0.0
1,0,0,768.06,2,384.35,384.35,0,0.0,7,768.0600000000001,43,1595,7,1,0,31010,0,1000.0,1.0
1,0,0,643.73,3,382.56,382.56,0,0.0,4,643.73,38,1046,4,0,0,31037,0,1000.0,1.0
1,1,0,318.48,0,0.0,0.0,1,234.26,2,318.48,73,692,2,1,0,31044,0,0.0,0.0
0,0,0,837.02,3,672.71,672.71,0,0.0,4,837.0200000000001,71,1046,4,0,0,31037,0,1000.0,1.0
1,0,0,424.26,1,190.8,190.8,0,0.0,5,424.26,48,1228,5,0,0,31040,0,1000.0,1.0
1,1,0,311.75,11,1873.58,1873.58,0,0.0,2,311.75,43,850,2,0,0,31033,0,1000.0,1.0
0,1,0,118.25999999999999,0,0.0,0.0,3,158.1,2,118.25999999999999,44,850,2,0,0,35012,0,0.0,0.0
1,1,0,223.08,5,1391.89,1391.89,0,0.0,1,223.08,40,675,1,0,0,31100,0,1000.0,1.0
0,1,0,176.29,0,0.0,0.0,4,684.44,1,176.29,63,1228,1,0,0,31050,0,0.0,0.0
1,1,0,234.09000000000003,0,0.0,0.0,9,1783.71,2,234.09000000000003,57,692,2,0,0,31033,0,0.0,0.0
1,1,0,280.0,4,418.07,418.07,0,0.0,3,280.0,56,1081,3,0,0,31040,0,1000.0,1.0
1,1,0,127.84,0,0.0,0.0,0,0.0,1,127.84,44,489,1,1,1,31039,0,0.0,0.0
1,1,0,351.0,3,242.76,242.76,0,0.0,4,351.0,59,1046,4,0,0,31030,0,1000.0,1.0
1,1,0,223.69,0,0.0,0.0,0,0.0,3,223.69,41,1218,3,1,1,31022,0,0.0,0.0
1,1,0,232.42000000000002,0,0.0,0.0,0,0.0,3,232.42000000000002,51,871,3,0,1,31038,0,0.0,0.0
0,0,0,247.41,3,151.06,151.06,0,0.0,4,247.41000000000003,49,1039,4,0,0,31044,0,1000.0,1.0
1,0,0,478.66999999999996,3,486.65,486.65,0,0.0,3,478.67,65,1039,3,0,0,31033,0,1000.0,1.0
1,1,0,196.74,0,0.0,0.0,0,0.0,1,196.74,34,850,1,0,1,31023,0,0.0,0.0
1,0,0,103.37,2,590.47,590.47,0,0.0,1,103.37,47,1228,1,0,0,31010,0,1000.0,1.0
0,0,0,62.98,1,152.8,152.8,0,0.0,1,62.98,42,1039,1,0,0,31039,0,1000.0,1.0
0,0,0,432.36,1,183.75,183.75,0,0.0,4,432.36,38,1081,4,0,0,31038,0,1000.0,1.0
0,1,0,132.22,0,0.0,0.0,0,0.0,2,132.22,98,787,2,0,1,31037,0,0.0,0.0
1,0,0,68.69,0,0.0,0.0,0,0.0,1,68.69,43,863,1,1,1,35018,0,0.0,0.0
0,1,0,247.36,8,2675.88,2675.88,0,0.0,2,247.36,61,850,2,0,0,31033,0,1000.0,1.0
0,0,0,606.6800000000001,3,461.57,461.57,0,0.0,4,606.6800000000001,31,1046,4,0,0,31040,0,1000.0,1.0
1,1,0,190.97,1,100.19,100.19,0,0.0,2,190.97,49,1039,2,0,0,31030,0,1000.0,1.0
1,1,0,98.07,4,515.66,515.66,14,3830.41,1,98.07,50,1228,1,0,0,31050,0,0.13462266441451437,1.0
1,1,0,151.62,9,859.05,859.05,6,919.23,1,151.62,46,1218,1,0,0,31059,0,0.9345321627884207,1.0
1,0,0,98.36,0,0.0,0.0,0,0.0,1,98.36,46,681,1,0,1,31030,0,0.0,0.0
1,1,0,395.42,11,507.16,507.16,6,728.26,4,534.55,58,863,3,0,0,31030,0,0.6963996374921045,1.0
0,0,0,199.06,7,850.62,850.62,0,0.0,2,199.06,52,850,2,0,0,31033,0,1000.0,1.0
1,0,0,86.66,0,0.0,0.0,0,0.0,1,86.66,36,1218,1,1,1,31048,0,0.0,0.0
1,0,0,447.01,1,149.11,149.11,0,0.0,3,447.01,47,1931,3,0,0,31036,0,1000.0,1.0
1,1,0,135.79,0,0.0,0.0,4,678.75,1,135.79,60,1228,1,0,0,31050,0,0.0,0.0
1,0,0,833.79,3,682.95,682.95,10,463.07,4,833.7900000000001,48,1046,4,0,0,31044,0,1.4748310190683915,1.0
1,0,0,543.61,0,0.0,0.0,0,0.0,3,543.61,42,1046,3,0,1,31010,0,0.0,0.0
1,0,0,300.15,2,518.7,518.7,1,131.52,4,300.15000000000003,37,1081,4,0,0,31038,0,3.9438868613138687,1.0
1,1,0,118.58,2,80.62,80.62,0,0.0,1,118.58,35,498,1,0,0,31059,0,1000.0,1.0
1,1,0,55.61,2,1155.3,1155.3,1,59.99,1,55.61,43,668,1,0,0,31050,0,19.258209701616934,1.0
1,1,0,144.16,0,0.0,0.0,0,0.0,1,144.16,38,653,1,0,1,31011,0,0.0,0.0
1,1,0,436.4,0,0.0,0.0,0,0.0,1,436.4,85,692,1,1,1,31044,0,0.0,0.0
0,1,0,823.79,5,1385.17,1385.17,0,0.0,4,823.79,47,1039,4,0,0,31017,0,1000.0,1.0
0,0,0,151.59,9,1679.12,1679.12,0,0.0,1,151.59,49,850,1,0,0,31037,0,1000.0,1.0
0,0,0,251.33999999999997,5,799.06,799.06,0,0.0,2,251.33999999999997,37,830,2,0,0,31020,0,1000.0,1.0
0,0,0,1306.3100000000002,5,1321.37,1321.37,0,0.0,9,1595.91,39,1046,4,0,0,31023,0,1000.0,1.0
1,0,0,304.52,2,223.34,223.34,0,0.0,2,304.52,52,836,2,0,0,31050,0,1000.0,1.0
1,1,0,310.74,0,0.0,0.0,4,416.35,3,310.74,51,843,3,0,0,31050,0,0.0,0.0
1,1,0,69.37,10,613.24,613.24,0,0.0,4,180.94,46,1039,2,0,0,31050,0,1000.0,1.0
1,1,0,159.24,2,2227.07,2227.07,3,213.79,2,159.24,43,1046,2,1,0,31030,0,10.41709153842556,1.0
1,0,0,240.25,9,1145.35,1145.35,0,0.0,2,240.25,37,830,2,0,0,36061,0,1000.0,1.0
1,1,0,182.81,7,673.14,673.14,0,0.0,2,182.81,33,835,2,0,0,31011,0,1000.0,1.0
1,0,0,41.7,4,357.86,357.86,0,0.0,9,754.01,33,1606,2,0,0,31048,0,1000.0,1.0
0,1,0,70.74,0,0.0,0.0,1,60.18,1,70.74,65,692,1,1,0,31050,0,0.0,0.0
1,1,0,117.55000000000001,1,101.5,101.5,5,301.69,2,117.55000000000001,40,835,2,0,0,31044,0,0.33643806556398953,1.0
0,1,0,387.6,9,2208.96,2208.96,0,0.0,2,387.6,49,835,2,0,0,31017,0,1000.0,1.0
1,0,0,317.82000000000005,0,0.0,0.0,0,0.0,3,317.82,37,1070,3,0,1,31100,0,0.0,0.0
1,0,0,192.39999999999998,0,0.0,0.0,0,0.0,3,192.4,29,863,3,0,1,31050,0,0.0,0.0
1,1,0,305.66,0,0.0,0.0,4,539.91,3,305.66,37,863,3,0,0,31059,0,0.0,0.0
1,1,0,510.27,4,532.07,477.42,0,0.0,4,510.27,49,1039,4,0,0,31030,0,1000.0,0.8972879508335369
1,1,0,151.02,1,66.93,66.93,5,1053.05,2,151.02,58,830,2,1,0,31033,0,0.06355823560134848,1.0
0,0,0,201.23000000000002,0,0.0,0.0,1,167.4,2,201.23000000000002,42,850,2,0,0,31050,0,0.0,0.0
1,1,0,154.16,1,96.74,96.74,0,0.0,1,154.16,31,1996,1,0,0,31100,0,1000.0,1.0
1,0,0,200.09,0,0.0,0.0,0,0.0,1,200.09,43,639,1,0,1,31010,0,0.0,0.0
1,1,0,517.5,3,333.25,333.25,0,0.0,5,517.5,57,1218,5,0,0,31048,0,1000.0,1.0
1,1,0,222.79,0,0.0,0.0,0,0.0,1,222.79,49,850,1,0,1,31041,0,0.0,0.0
1,0,0,192.38,4,632.98,632.98,7,694.79,6,408.88,49,863,2,0,0,31057,0,0.9110378675571037,1.0
1,1,0,164.06,0,0.0,0.0,0,0.0,1,164.06,44,871,1,1,1,31020,0,0.0,0.0
1,0,0,369.66,0,0.0,0.0,0,0.0,4,369.66,44,1039,4,0,1,31041,0,0.0,0.0
1,0,0,528.96,3,427.82,427.82,0,0.0,4,528.96,47,1039,4,0,0,31044,0,1000.0,1.0
1,1,0,108.53,0,0.0,0.0,0,0.0,1,108.53,52,653,1,1,1,31011,0,0.0,0.0
0,1,0,96.4,0,0.0,0.0,1,11.97,1,96.4,43,843,1,0,0,35010,0,0.0,0.0
0,1,0,239.27999999999997,3,172.14,172.14,0,0.0,4,239.28,89,1046,4,0,0,31023,0,1000.0,1.0
1,1,0,236.84,0,0.0,0.0,0,0.0,1,236.84,71,1081,1,1,1,31038,0,0.0,0.0
1,1,0,433.33,4,863.78,863.78,0,0.0,4,433.33,43,1081,4,0,0,31038,0,1000.0,1.0
1,0,0,132.74,1,74.07,74.07,0,0.0,2,132.74,34,850,2,0,0,31033,0,1000.0,1.0
0,1,0,126.49000000000001,2,181.45,181.45,0,0.0,2,126.49000000000001,44,1228,2,0,0,31050,0,1000.0,1.0
1,0,0,292.86,1,151.61,151.61,0,0.0,2,292.86,39,871,2,0,0,31100,0,1000.0,1.0
0,0,0,129.29999999999998,10,1975.65,1975.65,1,89.24,3,129.3,45,836,3,0,0,35010,0,22.138614970865085,1.0
1,1,0,230.04,11,1104.73,1060.43,1,56.59,5,230.04000000000002,45,1228,5,0,0,36040,0,18.738823113624314,0.9598997040000724
1,0,0,175.39,2,174.83,174.83,0,0.0,4,335.12,43,681,2,0,0,31040,0,1000.0,1.0
1,1,0,143.05,5,341.68,341.68,0,0.0,2,143.05,45,1218,2,0,0,30175,0,1000.0,1.0
1,1,0,144.94,4,517.23,517.23,1,263.64,1,144.94,49,850,1,1,0,31033,0,1.9618798361401912,1.0
1,1,0,307.65,11,1751.03,1751.03,1,463.68,3,379.5,45,1046,2,0,0,31011,0,3.776375948930297,1.0
0,0,0,603.3700000000001,0,0.0,0.0,2,72.62,5,603.37,57,1855,5,0,0,31033,0,0.0,0.0
1,1,0,466.81000000000006,6,319.98,319.98,0,0.0,6,466.81,51,836,6,1,0,31041,0,1000.0,1.0
0,0,0,126.07000000000001,0,0.0,0.0,0,0.0,2,126.07000000000001,47,836,2,0,1,31050,0,0.0,0.0
1,1,0,272.82000000000005,0,0.0,0.0,1,103.73,3,272.82,54,1046,3,0,0,31023,0,0.0,0.0
0,1,0,44.32,5,305.76,305.76,3,150.18,1,44.32,94,1039,1,0,0,31044,0,2.0359568517778666,1.0
1,1,0,86.82,0,0.0,0.0,0,0.0,1,86.82,37,503,1,0,1,31048,0,0.0,0.0
1,1,0,226.54999999999998,18,4911.08,4911.08,0,0.0,4,226.55,55,921,4,0,0,31033,0,1000.0,1.0
1,1,0,55.92,1,115.22,115.22,2,167.89,3,243.57,50,675,1,0,0,31100,0,0.686282685091429,1.0
1,0,0,696.77,5,1883.25,1853.61,0,0.0,5,696.77,30,1039,5,0,0,31050,0,1000.0,0.9842612504978095
0,1,0,170.28,2,119.88,119.88,0,0.0,3,170.28,53,1039,3,0,0,31030,0,1000.0,1.0
1,0,0,430.22,0,0.0,0.0,2,238.63,3,430.22,48,836,3,0,0,31040,0,0.0,0.0
1,1,0,208.68,4,983.45,983.45,3,576.11,1,208.68,62,850,1,0,0,31033,0,1.7070524726180765,1.0
1,0,0,190.44,0,0.0,0.0,2,1010.0,4,332.94,37,1046,2,0,0,31040,0,0.0,0.0
0,0,0,50.06,0,0.0,0.0,0,0.0,1,50.06,21,1046,1,0,1,0,1,0.0,0.0
1,0,0,100.65,1,63.65,63.65,0,0.0,1,100.65,28,489,1,0,0,30010,0,1000.0,1.0
0,0,0,54.55,5,721.29,721.29,0,0.0,1,54.55,34,489,1,0,0,30026,0,1000.0,1.0
1,0,0,72.84,0,0.0,0.0,5,513.49,1,72.84,33,835,1,1,0,31040,0,0.0,0.0
1,1,0,75.18,0,0.0,0.0,0,0.0,1,75.18,54,489,1,0,1,35027,0,0.0,0.0
1,0,0,218.37,9,620.39,620.39,0,0.0,2,218.37,29,1039,2,0,0,31044,0,1000.0,1.0
1,0,0,540.89,0,0.0,0.0,0,0.0,3,540.89,49,836,3,0,1,31040,0,0.0,0.0
1,1,0,181.9,4,442.85,442.85,1,297.8,2,181.9,56,835,2,0,0,31044,0,1.4870718603089321,1.0
1,1,0,96.25,3,644.0,644.0,4,212.1,1,96.25,70,489,1,0,0,31033,0,3.036303630363036,1.0
1,1,0,271.66,1,397.31,147.51,7,1306.74,2,271.66,45,863,2,0,0,30175,0,0.11288397079755727,0.37127180287432987
1,0,0,254.58999999999997,3,365.54,365.54,2,222.99,2,254.58999999999997,57,787,2,0,0,31031,0,1.6392663348132204,1.0
1,1,0,19.04,6,781.05,757.93,0,0.0,1,19.04,30,639,1,0,0,31040,0,1000.0,0.9703988220984572
0,0,0,375.94,1,82.03,82.03,0,0.0,3,375.94,22,1046,3,0,0,40019,0,1000.0,1.0
0,1,0,102.8,0,0.0,0.0,2,172.8,1,102.8,47,1218,1,0,0,33010,0,0.0,0.0
1,1,0,89.24,2,187.64,187.64,0,0.0,1,89.24,32,850,1,0,0,31033,0,1000.0,1.0
1,0,0,209.26,3,998.69,800.0,0,0.0,2,209.26,34,1046,2,1,0,63061,0,1000.0,0.8010493746808318
0,0,0,165.82,6,619.51,619.51,0,0.0,1,165.82,47,1078,1,0,0,0,1,1000.0,1.0
1,1,0,60.43,0,0.0,0.0,8,518.29,1,60.43,37,850,1,1,0,35020,0,0.0,0.0
1,0,0,86.82,1,104.15,34.57,0,0.0,1,86.82,41,835,1,1,0,31044,0,1000.0,0.33192510801728276
1,1,0,76.85,0,0.0,0.0,6,547.84,1,76.85,50,675,1,0,0,31020,0,0.0,0.0
1,1,0,145.07,7,840.91,812.99,0,0.0,1,145.07,32,653,1,0,0,31031,0,1000.0,0.9667978737320284
1,1,0,434.27,4,427.67,427.67,0,0.0,4,434.27000000000004,36,1081,4,0,0,31040,0,1000.0,1.0
1,0,0,116.13,0,0.0,0.0,0,0.0,1,116.13,27,850,1,0,1,31033,0,0.0,0.0
1,0,0,128.34,8,512.53,445.22,2,143.41,2,128.34,43,830,2,0,0,31020,0,3.104525486367757,0.8686711021793847
1,1,0,400.6,14,1041.97,1041.97,0,0.0,3,419.55,49,1450,2,0,0,31015,0,1000.0,1.0
1,1,0,232.19,4,719.53,719.53,11,1335.21,1,232.19,65,830,1,0,0,31036,0,0.5388890137131986,1.0
1,1,0,87.91,0,0.0,0.0,1,108.91,1,87.91,61,498,1,1,0,31055,0,0.0,0.0
1,1,0,75.21,0,0.0,0.0,0,0.0,1,75.21,23,1039,1,0,1,20152,0,0.0,0.0
0,0,0,456.79,2,262.15,262.15,0,0.0,4,456.79,60,1039,4,0,0,31033,0,1000.0,1.0
1,0,0,159.95,0,0.0,0.0,2,313.44,1,159.95,50,1046,1,1,0,35017,0,0.0,0.0
1,1,0,88.3,3,104.45,104.45,0,0.0,2,88.3,52,1039,2,0,0,31044,0,1000.0,1.0
1,0,0,647.03,1,97.62,97.62,0,0.0,4,647.03,40,1046,4,0,0,54,0,1000.0,1.0
0,0,0,80.82,4,2245.44,2245.44,0,0.0,1,80.82,32,489,1,0,0,0,1,1000.0,1.0
1,1,0,539.27,10,1075.81,950.93,4,300.35,4,539.27,78,850,4,0,0,31030,0,3.1660729149325784,0.8839200230523977
1,1,0,115.6,0,0.0,0.0,0,0.0,1,115.6,62,498,1,0,1,31030,0,0.0,0.0
1,1,0,311.39,0,0.0,0.0,2,56.63,4,311.39,36,1228,4,0,0,31050,0,0.0,0.0
1,0,0,181.9,8,695.98,695.98,1,138.13,4,405.29,54,835,2,0,0,0,1,5.038586838485485,1.0
1,0,0,112.19,0,0.0,0.0,7,548.85,4,469.73,47,835,2,1,0,31044,0,0.0,0.0
1,1,0,165.42000000000002,8,185.99,185.99,0,0.0,4,165.42000000000002,42,1046,4,0,0,31010,0,1000.0,1.0
1,0,0,932.7100000000002,0,0.0,0.0,0,0.0,7,1486.5100000000002,36,1777,4,0,1,31020,0,0.0,0.0
1,0,0,535.93,0,0.0,0.0,0,0.0,5,535.9300000000001,31,1412,5,1,1,31044,0,0.0,0.0
0,0,0,370.77000000000004,0,0.0,0.0,3,389.38,3,370.77,39,1794,3,1,0,31040,0,0.0,0.0
1,1,0,219.32999999999998,0,0.0,0.0,0,0.0,2,219.32999999999998,33,692,2,0,1,31035,0,0.0,0.0
1,1,0,199.9,4,119.59,119.59,0,0.0,2,199.9,40,1260,2,0,0,31040,0,1000.0,1.0
0,1,0,56.45,2,138.07,138.07,1,54.69,1,56.45,39,1078,1,0,0,31040,0,2.5245931614554764,1.0
1,0,0,701.0699999999999,1,205.49,205.49,0,0.0,3,701.0699999999999,33,836,3,0,0,31040,0,1000.0,1.0
0,1,0,116.28,0,0.0,0.0,0,0.0,1,116.28,51,489,1,1,1,31044,0,0.0,0.0
1,0,0,788.1700000000001,6,585.34,585.34,0,0.0,8,788.1700000000001,43,1046,8,0,0,36022,0,1000.0,1.0
0,0,0,270.01,4,730.61,730.61,0,0.0,2,270.01,51,850,2,0,0,31023,0,1000.0,1.0
1,1,0,98.95,5,401.72,401.72,0,0.0,1,98.95,39,489,1,1,0,32032,0,1000.0,1.0
1,1,0,74.07,1,59.8,59.8,0,0.0,5,461.25,41,503,1,0,0,30173,0,1000.0,1.0
0,0,0,417.65,0,0.0,0.0,0,0.0,7,417.65000000000003,36,1961,7,0,1,31040,0,0.0,0.0
1,1,0,327.04,0,0.0,0.0,1,59.99,4,327.04,33,1081,4,0,0,31030,0,0.0,0.0
1,1,0,235.74,0,0.0,0.0,0,0.0,2,235.74,51,871,2,1,1,31027,0,0.0,0.0
1,0,0,199.0,2,298.52,298.52,0,0.0,1,199.0,42,830,1,0,0,31010,0,1000.0,1.0
0,1,0,152.8,0,0.0,0.0,0,0.0,1,152.8,23,871,1,0,1,31040,0,0.0,0.0
1,0,0,415.18,0,0.0,0.0,0,0.0,3,415.18,40,1070,3,0,1,31040,0,0.0,0.0
1,1,0,805.74,0,0.0,0.0,0,0.0,9,805.74,31,1260,9,0,1,31044,0,0.0,0.0
0,1,0,157.78,0,0.0,0.0,0,0.0,1,157.78,42,681,1,1,1,31017,0,0.0,0.0
1,0,0,206.07999999999998,3,144.18,144.18,0,0.0,3,206.07999999999998,51,1039,3,0,0,26100,0,1000.0,1.0
1,0,0,79.22,0,0.0,0.0,0,0.0,1,79.22,25,498,1,0,1,31055,0,0.0,0.0
1,1,0,70.49,0,0.0,0.0,0,0.0,1,70.49,47,639,1,1,1,31030,0,0.0,0.0
1,1,0,124.21000000000001,15,1100.1,1060.13,0,0.0,4,332.34,52,835,2,0,0,31010,0,1000.0,0.9636669393691485
1,1,0,109.42,2,97.65,97.65,0,0.0,2,109.42,45,1565,2,0,0,31031,0,1000.0,1.0
1,1,0,329.43,0,0.0,0.0,0,0.0,2,410.5,53,681,1,0,1,31011,0,0.0,0.0
1,1,0,464.03000000000003,3,402.68,391.22,13,1718.55,5,464.03000000000003,51,1228,5,0,0,31050,0,0.22764539873730763,0.9715406774610112
1,1,0,146.89,0,0.0,0.0,0,0.0,1,146.89,32,489,1,0,1,31036,0,0.0,0.0
0,0,0,255.25,0,0.0,0.0,0,0.0,2,255.25,43,843,2,0,1,0,1,0.0,0.0
1,1,0,108.82,1,61.15,61.15,3,167.01,2,108.82,29,1078,2,0,0,31100,0,0.36614573977606135,1.0
1,1,0,640.14,11,2555.18,2555.18,0,0.0,4,640.14,77,1081,4,0,0,31058,0,1000.0,1.0
1,1,0,270.69,3,95.2,95.2,0,0.0,2,270.69,50,668,2,0,0,4010,0,1000.0,1.0
1,1,0,441.22,0,0.0,0.0,2,394.27,4,883.34,40,675,2,1,0,31032,0,0.0,0.0
0,1,0,65.54,0,0.0,0.0,0,0.0,5,624.63,33,668,1,0,1,0,1,0.0,0.0
1,0,0,113.48,0,0.0,0.0,0,0.0,1,113.48,33,489,1,1,1,31031,0,0.0,0.0
1,0,0,565.87,2,272.08,272.08,0,0.0,4,565.87,43,1046,4,0,0,31010,0,1000.0,1.0
1,1,0,163.07,0,0.0,0.0,1,131.56,1,163.07,59,692,1,1,0,31044,0,0.0,0.0
1,1,0,422.85,3,316.07,316.07,0,0.0,4,422.85,48,1046,4,1,0,31034,0,1000.0,1.0
1,1,0,251.61,10,1897.5,1897.5,0,0.0,2,251.61,61,850,2,0,0,31031,0,1000.0,1.0
1,1,0,62.86,5,214.54,214.54,0,0.0,1,62.86,52,1039,1,0,0,31100,0,1000.0,1.0
1,1,0,401.18,0,0.0,0.0,0,0.0,4,401.18,43,1070,4,0,1,31057,0,0.0,0.0
1,1,0,195.73999999999998,2,164.71,164.71,0,0.0,4,195.74,44,1081,4,1,0,31032,0,1000.0,1.0
1,1,0,52.24,0,0.0,0.0,0,0.0,1,52.24,49,675,1,0,1,31050,0,0.0,0.0
1,1,0,211.07,0,0.0,0.0,0,0.0,3,211.07,54,1218,3,0,1,31059,0,0.0,0.0
1,0,0,784.43,4,818.97,818.97,2,238.4,4,784.4300000000001,54,1081,4,0,0,31047,0,3.435276845637584,1.0
1,0,0,174.69,0,0.0,0.0,0,0.0,3,174.69,45,1450,3,0,1,31038,0,0.0,0.0
1,0,0,512.37,0,0.0,0.0,0,0.0,4,512.37,41,1046,4,0,1,36028,0,0.0,0.0
1,0,0,1363.83,3,175.65,175.65,6,373.65,3,1363.83,58,556,3,0,0,31100,0,0.4700923323966279,1.0
1,1,0,304.19,3,331.21,283.59,1,48.97,3,304.19,56,863,3,1,0,31030,0,5.791096589748825,0.8562241478216237
1,1,0,112.97,0,0.0,0.0,13,707.71,2,112.97,44,830,2,0,0,31031,0,0.0,0.0
1,1,0,284.78,0,0.0,0.0,0,0.0,3,284.78000000000003,40,843,3,0,1,31044,0,0.0,0.0
1,0,0,144.02,0,0.0,0.0,0,0.0,1,144.02,47,489,1,0,1,31020,0,0.0,0.0
0,1,0,393.21000000000004,4,1092.2,1092.2,6,5059.69,4,393.21000000000004,55,1081,4,0,0,31052,0,0.21586302718150718,1.0
1,1,0,141.43,1,78.23,78.23,0,0.0,2,141.43,68,1081,2,0,0,31100,0,1000.0,1.0
0,1,0,479.14,3,559.75,559.75,0,0.0,4,683.71,42,942,3,0,0,31023,0,1000.0,1.0
1,0,0,225.79999999999998,5,345.76,345.76,1,97.93,3,225.8,45,1081,3,0,0,31052,0,3.5306851832941892,1.0
0,0,0,181.9,6,386.36,386.36,0,0.0,2,181.9,56,835,2,0,0,31100,0,1000.0,1.0
1,1,0,35.17,0,0.0,0.0,0,0.0,1,35.17,46,498,1,1,1,31040,0,0.0,0.0
1,1,0,98.95,0,0.0,0.0,0,0.0,1,98.95,65,489,1,1,1,31044,0,0.0,0.0
1,0,0,60.44,4,2585.79,2585.79,2,114.08,1,60.44,46,675,1,0,0,31100,0,22.666462131837307,1.0
