Telefono,Cessata,PEC,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,0,0,203.68,0,0.0,0.0,1,248.17,1,203.68,833,1,0,0,31048,0,0.0,0.0
1,0,0,773.1,0,0.0,0.0,0,0.0,1,773.1,646,1,0,1,31015,0,0.0,0.0
1,0,1,274.65999999999997,4,559.34,464.46,17,2280.48,4,585.34,833,2,0,0,31033,0,0.20366764891601766,0.8303715092787928
1,0,0,319.9,0,0.0,0.0,4,1075.01,1,319.9,1003,1,1,0,31030,0,0.0,0.0
0,1,0,170.94,9,785.23,785.23,0,0.0,2,170.94,850,2,0,0,31050,0,1000.0,1.0
1,0,0,264.49,13,1063.22,1063.22,0,0.0,2,264.49,833,2,0,0,31020,0,1000.0,1.0
1,0,0,128.34,15,1327.71,1327.71,0,0.0,2,128.34,830,2,0,0,31020,0,1000.0,1.0
1,0,0,318.81,8,1113.34,1113.34,0,0.0,2,318.81,833,2,0,0,35040,0,1000.0,1.0
1,0,0,264.49,4,463.71,463.71,0,0.0,2,264.49,833,2,0,0,31030,0,1000.0,1.0
1,0,0,2524.2699999999995,14,9465.13,9465.13,0,0.0,4,2524.27,1003,4,0,0,31050,0,1000.0,1.0
0,0,0,225.74,0,0.0,0.0,2,444.35,1,225.74,833,1,1,0,31059,0,0.0,0.0
1,0,0,374.95,0,0.0,0.0,5,3809.96,2,374.95,833,2,1,0,31040,0,0.0,0.0
1,0,0,183.15,0,0.0,0.0,1,142.62,1,183.15,1197,1,1,0,31040,0,0.0,0.0
1,0,0,57.35,2,281.78,281.78,3,341.58,1,57.35,835,1,1,0,31044,0,0.8249312020610106,1.0
1,0,0,161.06,0,0.0,0.0,2,1072.14,1,161.06,504,1,1,0,31011,0,0.0,0.0
1,0,1,1577.78,4,1682.97,1600.0,0,0.0,6,1577.78,833,6,0,0,31030,0,1000.0,0.9507002501530033
1,0,0,323.75,0,0.0,0.0,0,0.0,1,323.75,833,1,0,1,31050,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31040,0,0.0,0.0
1,1,1,136.33,5,654.72,654.72,17,1831.06,1,136.33,646,1,0,0,31048,0,0.3575633785894509,1.0
1,0,0,1136.85,3,9571.36,9571.36,0,0.0,5,1136.85,660,5,0,0,31059,0,1000.0,1.0
1,0,0,175.34,0,0.0,0.0,5,479.21,1,175.34,833,1,1,0,31020,0,0.0,0.0
1,0,0,325.11,5,1714.7,1714.7,0,0.0,1,325.11,646,1,0,0,31036,0,1000.0,1.0
1,0,0,904.85,6,1182.85,983.54,0,0.0,3,904.85,833,3,0,0,31058,0,1000.0,0.83150019021854
0,0,0,224.25,8,1852.1,1852.1,0,0.0,1,224.25,833,1,0,0,0,1,1000.0,1.0
1,0,0,509.17999999999995,6,1771.62,1771.62,0,0.0,2,509.17999999999995,833,2,0,0,31030,0,1000.0,1.0
1,0,1,2132.52,0,0.0,0.0,1,1112.25,2,2132.52,833,2,1,0,31011,0,0.0,0.0
1,0,0,228.16,0,0.0,0.0,0,0.0,1,228.16,504,1,0,1,31037,0,0.0,0.0
0,0,0,113.14,0,0.0,0.0,0,0.0,2,113.14,850,2,0,1,31050,0,0.0,0.0
1,0,0,544.15,8,2863.33,2863.33,0,0.0,2,544.15,833,2,0,0,64015,0,1000.0,1.0
1,0,0,1703.26,0,0.0,0.0,0,0.0,7,1703.2600000000002,842,7,0,1,31032,0,0.0,0.0
1,0,1,483.71000000000004,0,0.0,0.0,14,2610.98,2,483.71000000000004,833,2,0,0,31030,0,0.0,0.0
1,0,0,772.8399999999999,0,0.0,0.0,2,385.0,8,772.84,833,8,0,0,31033,0,0.0,0.0
1,0,1,2096.34,14,9041.31,9041.31,0,0.0,4,2096.34,833,4,0,0,31030,0,1000.0,1.0
1,0,0,89.97,15,2817.96,2817.96,0,0.0,2,89.97,835,2,0,0,31010,0,1000.0,1.0
1,0,0,224.85000000000002,6,651.32,651.32,0,0.0,2,224.85000000000002,835,2,0,0,31044,0,1000.0,1.0
1,0,0,566.22,4,1383.37,1383.37,0,0.0,2,566.22,833,2,0,0,35142,0,1000.0,1.0
1,0,0,70.03,0,0.0,0.0,0,0.0,1,70.03,729,1,1,1,31031,0,0.0,0.0
1,0,0,321.47,0,0.0,0.0,0,0.0,2,321.47,833,2,0,1,31100,0,0.0,0.0
1,0,0,306.20000000000005,4,553.25,553.25,0,0.0,2,306.20000000000005,833,2,0,0,31040,0,1000.0,1.0
1,0,0,1272.9699999999998,4,3299.24,2453.13,12,5872.84,2,1272.9699999999998,833,2,0,0,31056,0,0.41770761675782075,0.7435439677016525
1,0,0,684.63,0,0.0,0.0,0,0.0,5,684.6300000000001,660,5,0,1,31011,0,0.0,0.0
1,0,0,417.97,6,1064.29,1064.29,0,0.0,2,417.97,833,2,0,0,31030,0,1000.0,1.0
1,0,0,539.88,0,0.0,0.0,1,102.0,1,539.88,833,1,1,0,31040,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31030,0,0.0,0.0
1,0,0,558.1,0,0.0,0.0,0,0.0,1,558.1,1086,1,1,1,35018,0,0.0,0.0
1,0,0,524.35,0,0.0,0.0,1,620.22,1,524.35,721,1,0,0,31044,0,0.0,0.0
1,0,0,147.38,5,718.56,718.56,0,0.0,1,147.38,833,1,0,0,30035,0,1000.0,1.0
1,0,0,318.81,1,70.09,70.09,5,754.61,2,318.81,833,2,0,0,31038,0,0.0928824160824797,1.0
1,0,0,494.72,2,375.13,375.13,3,626.8,2,494.72,833,2,0,0,30173,0,0.5984843650287174,1.0
0,0,1,179.78,3,642.69,642.69,0,0.0,1,179.78,1008,1,0,0,36030,0,1000.0,1.0
1,0,0,264.49,5,556.2,556.2,0,0.0,2,264.49,833,2,0,0,35035,0,1000.0,1.0
1,0,0,428.8,0,0.0,0.0,0,0.0,1,428.8,646,1,0,1,31032,0,0.0,0.0
1,0,0,254.37,0,0.0,0.0,0,0.0,1,254.37,646,1,1,1,31039,0,0.0,0.0
1,0,0,318.44,0,0.0,0.0,5,1771.87,2,318.44,1003,2,0,0,31035,0,0.0,0.0
1,0,0,357.31,4,668.77,668.77,0,0.0,2,357.31,833,2,0,0,35011,0,1000.0,1.0
1,0,1,2668.14,4,1226.72,1226.72,9,3411.35,4,2668.1400000000003,833,4,0,0,31040,0,0.3595995720169435,1.0
1,0,0,735.96,0,0.0,0.0,0,0.0,1,735.96,833,1,1,1,31017,0,0.0,0.0
1,0,0,439.82000000000005,6,7688.33,7688.33,0,0.0,2,439.82000000000005,833,2,0,0,30174,0,1000.0,1.0
1,0,0,448.6,9,3462.81,3462.81,0,0.0,2,448.6,833,2,0,0,31014,0,1000.0,1.0
1,0,1,651.14,2,172.36,172.36,1,31.0,3,651.14,1003,3,0,0,31040,0,5.5600000000000005,1.0
1,0,0,812.17,1,437.18,437.18,0,0.0,1,812.17,1003,1,0,0,36022,0,1000.0,1.0
1,0,0,242.09,0,0.0,0.0,0,0.0,1,242.09,534,1,1,1,31048,0,0.0,0.0
0,0,0,2376.4700000000003,0,0.0,0.0,0,0.0,3,2376.4700000000003,1003,3,0,1,31031,0,0.0,0.0
1,0,0,712.27,0,0.0,0.0,0,0.0,1,712.27,1170,1,0,1,31033,0,0.0,0.0
0,0,0,130.47,21,3530.79,3530.79,0,0.0,2,130.47,850,2,0,0,31039,0,1000.0,1.0
1,1,0,1859.5900000000001,9,11621.9,7331.9,14,8747.31,3,1859.5900000000001,1542,3,0,0,31044,0,0.8381891118526724,0.6308693070840397
0,0,0,526.87,10,2350.71,2350.71,0,0.0,3,526.87,1003,3,0,0,37121,0,1000.0,1.0
1,0,0,197.88,0,0.0,0.0,0,0.0,1,197.88,833,1,0,1,31030,0,0.0,0.0
1,0,0,117.19,2,327.02,327.02,4,602.05,1,117.19,653,1,0,0,31011,0,0.5431774769537414,1.0
0,0,0,818.65,0,0.0,0.0,0,0.0,3,818.6500000000001,1003,3,0,1,31044,0,0.0,0.0
1,0,0,581.86,0,0.0,0.0,0,0.0,1,581.86,646,1,0,1,31050,0,0.0,0.0
0,0,0,621.7,6,1083.48,1083.48,0,0.0,3,621.7,1003,3,0,0,31033,0,1000.0,1.0
0,0,0,431.7,7,1478.09,1478.09,0,0.0,2,431.7,1003,2,0,0,31030,0,1000.0,1.0
1,0,0,318.81,7,986.6,986.6,0,0.0,2,318.81,833,2,0,0,31020,0,1000.0,1.0
1,0,0,1260.87,0,0.0,0.0,0,0.0,5,1260.87,709,5,0,1,31020,0,0.0,0.0
1,0,0,468.85,0,0.0,0.0,11,1319.42,2,468.85,1003,2,0,0,31035,0,0.0,0.0
0,0,0,333.45000000000005,3,453.12,453.12,0,0.0,2,333.45000000000005,833,2,1,0,31058,0,1000.0,1.0
1,0,0,206.95,0,0.0,0.0,2,584.66,1,206.95,646,1,0,0,31040,0,0.0,0.0
1,0,0,483.71000000000004,3,729.83,402.8,2,476.36,2,483.71000000000004,833,2,0,0,31028,0,0.8455789738852968,0.5519093487524492
1,0,0,856.79,2,680.53,332.49,2,997.72,1,856.79,833,1,0,0,36012,0,0.3332498095658101,0.48857508118672216
1,0,1,920.24,4,2716.72,2445.58,6,3573.59,2,920.24,833,2,0,0,36060,0,0.6843482324497214,0.900195824376454
1,0,0,483.71000000000004,1,238.58,0.37,3,1945.25,2,483.71000000000004,833,2,1,0,35122,0,0.00019020691427837038,0.0015508424847011483
1,0,0,519.98,0,0.0,0.0,5,710.25,2,519.98,833,2,0,0,32040,0,0.0,0.0
1,0,1,1333.18,4,2414.69,2414.69,1,527.16,2,1333.18,833,2,0,0,31033,0,4.580563775703771,1.0
0,0,0,283.71000000000004,12,1508.81,1508.81,0,0.0,2,283.71000000000004,833,2,0,0,31100,0,1000.0,1.0
1,0,1,301.96000000000004,6,5673.25,5673.25,0,0.0,2,301.96000000000004,850,2,0,0,33170,0,1000.0,1.0
1,0,0,1401.34,0,0.0,0.0,0,0.0,1,1401.34,813,1,1,1,31058,0,0.0,0.0
1,0,0,448.6,0,0.0,0.0,0,0.0,2,448.6,833,2,0,1,31020,0,0.0,0.0
1,0,1,1497.0700000000002,0,0.0,0.0,1,643.44,2,1497.0700000000002,833,2,0,0,31038,0,0.0,0.0
1,0,0,604.88,26,9478.81,9478.81,1,285.0,2,604.88,833,2,0,0,31055,0,33.25898245614035,1.0
1,0,0,23.91,1,21.77,21.77,0,0.0,1,23.91,812,1,0,0,35010,0,1000.0,1.0
1,0,0,483.71000000000004,8,1900.3,1900.3,0,0.0,2,483.71000000000004,833,2,0,0,31038,0,1000.0,1.0
1,0,0,371.88,13,9400.95,8590.47,28,6210.25,3,533.32,812,2,0,0,30174,0,1.3832728151040616,0.9137874363761108
1,0,1,448.6,21,10550.51,10550.51,16,3871.89,2,448.6,833,2,0,0,31050,0,2.72489920943002,1.0
1,0,0,467.09000000000003,10,1722.69,1722.69,0,0.0,2,467.09000000000003,833,2,0,0,31041,0,1000.0,1.0
1,0,0,240.56,12,1415.28,1375.87,5,518.54,2,240.56,850,2,0,0,31050,0,2.6533536467774907,0.9721539200723531
1,0,0,640.62,24,5546.3,5546.3,0,0.0,2,640.62,833,2,0,0,31020,0,1000.0,1.0
0,0,0,1305.15,5,3503.79,3323.1,1,610.07,2,1305.15,833,2,0,0,31040,0,5.44707984329667,0.9484301285179763
0,0,0,281.89,0,0.0,0.0,0,0.0,1,281.89,646,1,0,1,31040,0,0.0,0.0
1,0,0,1569.8600000000001,2,307.36,307.36,0,0.0,5,1942.81,1197,4,0,0,31040,0,1000.0,1.0
0,0,1,416.29,0,0.0,0.0,5,585.74,3,416.29,1197,3,0,0,31010,0,0.0,0.0
1,0,0,98.86,11,5814.62,5814.62,0,0.0,2,98.86,835,2,0,0,31044,0,1000.0,1.0
1,0,1,599.0699999999999,2,551.56,551.56,0,0.0,2,599.0699999999999,833,2,0,0,31033,0,1000.0,1.0
1,0,0,771.96,6,1585.99,1565.51,5,495.52,3,771.96,812,3,0,0,31056,0,3.159327575072651,0.9870869299302013
0,0,1,603.17,0,0.0,0.0,0,0.0,1,603.17,646,1,0,1,31011,0,0.0,0.0
1,0,0,264.49,6,690.09,690.09,0,0.0,2,264.49,833,2,0,0,31034,0,1000.0,1.0
1,0,0,639.98,17,39255.02,39255.02,9,1195.19,2,639.98,833,2,0,0,30173,0,32.844167036203444,1.0
1,0,1,216.43,3,596.19,596.19,0,0.0,3,763.6,812,2,0,0,31048,0,1000.0,1.0
1,0,0,554.63,0,0.0,0.0,3,688.16,2,554.63,833,2,1,0,31027,0,0.0,0.0
1,0,0,1098.94,11,4636.16,4636.16,0,0.0,2,1098.94,833,2,0,0,31011,0,1000.0,1.0
1,0,0,255.73,1,167.19,167.19,0,0.0,2,255.73,1972,2,0,0,31020,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31040,0,0.0,0.0
1,0,0,568.11,0,0.0,0.0,0,0.0,5,568.11,660,5,0,1,31050,0,0.0,0.0
1,0,0,236.77,0,0.0,0.0,0,0.0,1,236.77,646,1,0,1,31044,0,0.0,0.0
1,0,0,367.78,10,1099.91,1099.91,0,0.0,2,367.78,1197,2,0,0,33082,0,1000.0,1.0
1,0,0,662.06,7,2566.06,1428.41,10,5909.79,2,662.06,833,2,0,0,31059,0,0.24170232783229187,0.5566549496114667
1,0,0,945.8199999999999,9,9844.66,9743.44,4,921.18,2,945.8199999999999,833,2,0,0,31044,0,10.577129334114941,0.9897182838208736
1,0,0,223.43,0,0.0,0.0,0,0.0,1,223.43,504,1,1,1,31030,0,0.0,0.0
1,0,0,349.92,0,0.0,0.0,5,3636.64,1,349.92,646,1,1,0,31030,0,0.0,0.0
1,0,0,8943.96,0,0.0,0.0,0,0.0,12,8943.960000000001,842,12,1,1,31031,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31032,0,0.0,0.0
1,0,0,729.1700000000001,0,0.0,0.0,0,0.0,6,729.1700000000001,660,6,0,1,31010,0,0.0,0.0
1,0,0,305.05,0,0.0,0.0,0,0.0,1,305.05,646,1,1,1,31050,0,0.0,0.0
1,0,0,1231.49,8,6221.43,6221.43,0,0.0,4,1231.49,1377,4,0,0,31100,0,1000.0,1.0
0,0,0,3267.1000000000004,8,2042.12,2042.12,0,0.0,13,3267.1000000000004,1972,13,0,0,31031,0,1000.0,1.0
1,0,0,308.69,0,0.0,0.0,3,380.11,2,308.69,833,2,0,0,31050,0,0.0,0.0
1,0,0,305.9,3,930.73,832.41,11,1804.61,2,305.9,835,2,0,0,31044,0,0.46126863976149973,0.894362489658655
1,0,0,366.37,0,0.0,0.0,0,0.0,1,366.37,1003,1,0,1,31031,0,0.0,0.0
1,0,0,113.08,0,0.0,0.0,0,0.0,2,113.08,850,2,0,1,10137,0,0.0,0.0
1,0,0,1248.7800000000002,3,1123.53,998.68,0,0.0,3,1248.78,1377,3,0,0,31033,0,1000.0,0.8888770215303552
1,0,0,357.31,11,1658.47,1658.47,0,0.0,2,357.31,833,2,0,0,31048,0,1000.0,1.0
1,0,0,391.41999999999996,0,0.0,0.0,0,0.0,2,391.41999999999996,850,2,0,1,31033,0,0.0,0.0
1,0,0,1338.12,15,11389.16,10580.54,8,5576.18,2,1338.12,833,2,0,0,31027,0,1.8974530951296409,0.9290009096368829
0,0,0,56.52,0,0.0,0.0,0,0.0,1,56.52,1377,1,0,1,31035,0,0.0,0.0
0,1,0,544.15,6,1865.98,1865.98,0,0.0,2,544.15,833,2,0,0,31033,0,1000.0,1.0
1,0,0,231.72,0,0.0,0.0,0,0.0,2,231.72,756,2,1,1,31048,0,0.0,0.0
0,0,0,45.81,0,0.0,0.0,0,0.0,1,45.81,646,1,1,1,31032,0,0.0,0.0
1,0,0,178.64,0,0.0,0.0,0,0.0,1,178.64,646,1,1,1,31033,0,0.0,0.0
1,0,1,620.23,1,962.18,962.18,0,0.0,1,620.23,833,1,1,0,31050,0,1000.0,1.0
1,0,1,136.33,0,0.0,0.0,0,0.0,1,136.33,646,1,0,1,31058,0,0.0,0.0
1,0,0,575.0899999999999,1,474.11,474.11,0,0.0,2,575.0899999999999,812,2,0,0,30033,0,1000.0,1.0
1,0,1,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31030,0,0.0,0.0
1,0,1,1015.26,0,0.0,0.0,8,5902.11,2,1015.26,833,2,1,0,31011,0,0.0,0.0
1,0,0,316.07,0,0.0,0.0,5,628.88,2,316.07,833,2,1,0,31031,0,0.0,0.0
1,0,0,123.1,2,316.07,316.07,5,628.88,1,123.1,653,1,0,0,31031,0,0.5025919094262816,1.0
1,0,0,1209.83,0,0.0,0.0,0,0.0,9,1209.8300000000002,737,9,0,1,31030,0,0.0,0.0
1,0,0,238.93,3,679.07,679.07,5,1104.08,1,238.93,833,1,0,0,36022,0,0.6150550684732992,1.0
1,0,0,227.51,0,0.0,0.0,0,0.0,1,227.51,646,1,0,1,31036,0,0.0,0.0
1,0,0,957.4100000000001,0,0.0,0.0,2,948.25,2,957.4100000000001,833,2,0,0,31052,0,0.0,0.0
1,0,0,70.81,0,0.0,0.0,0,0.0,2,70.81,833,2,0,1,31030,0,0.0,0.0
1,0,1,392.40999999999997,3,814.27,743.08,3,826.78,2,392.40999999999997,833,2,0,0,31022,0,0.8987638791456011,0.912571997003451
1,0,1,15536.31,7,11315.04,10766.32,4,3168.05,4,15536.310000000001,1555,4,0,0,31044,0,3.3984059595019014,0.9515052531851411
1,0,1,113.00999999999999,11,26851.35,26302.63,4,3168.05,2,113.00999999999999,835,2,0,0,31044,0,8.302466817127256,0.9795645284129104
1,0,0,566.22,9,3953.64,3953.64,0,0.0,2,566.22,833,2,0,0,31044,0,1000.0,1.0
1,0,0,252.61,8,1252.02,1192.18,0,0.0,2,252.61,835,2,0,0,31040,0,1000.0,0.9522052363380777
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31033,0,0.0,0.0
1,0,0,217.26,3,535.0,535.0,9,39827.04,1,217.26,646,1,1,0,40124,0,0.013433084658061457,1.0
1,0,0,883.85,6,4781.91,4123.64,6,2601.92,2,883.85,833,2,0,0,31041,0,1.5848450375107614,0.8623416166343575
1,0,0,281.78,10,1323.89,1323.89,0,0.0,2,281.78,833,2,0,0,31031,0,1000.0,1.0
1,0,0,241.75,8,671.64,671.64,0,0.0,2,241.75,835,2,0,0,31040,0,1000.0,1.0
0,1,0,613.4300000000001,5,888.77,888.77,0,0.0,3,613.4300000000001,1003,3,0,0,31039,0,1000.0,1.0
1,0,0,1491.23,0,0.0,0.0,0,0.0,2,1491.23,833,2,0,1,31027,0,0.0,0.0
1,0,0,911.56,0,0.0,0.0,0,0.0,2,911.56,833,2,0,1,31055,0,0.0,0.0
1,0,1,438.74,4,2803.06,2803.06,2,378.1,2,438.74,1003,2,0,0,0,1,7.4135413911663575,1.0
1,0,0,2998.65,3,5354.76,4553.51,1,2983.77,8,2998.65,1714,8,0,0,31030,0,1.5260928288708582,0.8503667764755096
1,0,0,12967.730000000001,3,11395.49,11395.49,0,0.0,4,12967.73,833,4,1,0,35018,0,1000.0,1.0
1,1,0,1465.55,5,3326.06,3326.06,0,0.0,8,1465.5500000000002,1197,8,0,0,16043,0,1000.0,1.0
1,0,0,1000.33,0,0.0,0.0,10,2819.77,2,1000.33,833,2,0,0,31040,0,0.0,0.0
1,0,0,185.47,0,0.0,0.0,0,0.0,1,185.47,833,1,1,1,31038,0,0.0,0.0
0,0,1,639.97,10,4731.85,4731.85,1,25.0,2,639.97,833,2,0,0,31040,0,189.274,1.0
1,0,0,210.83999999999997,0,0.0,0.0,7,639.43,2,210.83999999999997,850,2,1,0,31031,0,0.0,0.0
1,0,0,765.76,6,799.38,799.38,3,457.04,2,765.76,833,2,0,0,31050,0,1.7490372833887624,1.0
1,0,0,128.43,8,1565.14,1565.14,3,457.04,2,128.43,850,2,0,0,31050,0,3.4245142657097847,1.0
1,0,0,208.16,11,1486.94,1286.53,3,313.98,2,208.16,830,2,0,0,31020,0,4.097490286005478,0.8652198474719894
1,0,0,128.43,1,72.06,72.06,0,0.0,2,128.43,850,2,0,0,0,1,1000.0,1.0
0,0,0,152.16,0,0.0,0.0,0,0.0,3,152.16,1211,3,1,1,31044,0,0.0,0.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31040,0,0.0,0.0
1,0,0,171.43,0,0.0,0.0,0,0.0,1,171.43,646,1,1,1,31032,0,0.0,0.0
0,0,0,269.9,2,783.76,783.76,0,0.0,1,269.9,793,1,0,0,31041,0,1000.0,1.0
0,0,0,509.17999999999995,6,1785.8,1785.8,0,0.0,2,509.17999999999995,833,2,0,0,31030,0,1000.0,1.0
1,0,1,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31030,0,0.0,0.0
0,0,0,1623.04,6,5723.47,5723.47,0,0.0,2,1623.04,833,2,0,0,31035,0,1000.0,1.0
1,0,0,648.05,6,3486.11,3486.11,7,3837.83,1,648.05,1377,1,0,0,31010,0,0.9083544607238987,1.0
1,0,0,356.48,0,0.0,0.0,1,149.42,2,356.48,833,2,1,0,31044,0,0.0,0.0
0,0,0,831.87,2,1995.19,1995.19,0,0.0,3,831.87,1003,3,0,0,35017,0,1000.0,1.0
1,0,0,1324.13,10,2476.25,2476.25,0,0.0,5,1324.13,850,5,0,0,31031,0,1000.0,1.0
1,0,1,152.68,5,1467.17,1467.17,0,0.0,1,152.68,1003,1,0,0,31023,0,1000.0,1.0
1,0,0,282.58,0,0.0,0.0,0,0.0,1,282.58,1003,1,0,1,30024,0,0.0,0.0
1,0,0,179.08,0,0.0,0.0,0,0.0,1,179.08,646,1,0,1,31040,0,0.0,0.0
1,0,0,294.74,11,995.41,907.68,11,1009.43,4,294.74,850,4,0,0,31033,0,0.8992005389180032,0.9118654624727499
1,0,0,179.29,0,0.0,0.0,1,182.1,1,179.29,646,1,1,0,31050,0,0.0,0.0
1,0,0,169.79,4,1271.39,1271.39,1,836.88,3,169.79000000000002,977,3,1,0,31010,0,1.5192022751171017,1.0
0,0,1,321.94,0,0.0,0.0,0,0.0,1,321.94,646,1,0,1,31020,0,0.0,0.0
1,0,0,1059.3200000000002,0,0.0,0.0,0,0.0,2,1059.3200000000002,833,2,1,1,31044,0,0.0,0.0
1,0,0,1118.6599999999999,14,3044.52,3044.52,1,186.0,4,1366.88,1003,3,0,0,31100,0,16.368387096774192,1.0
0,0,0,509.17999999999995,4,1181.64,1181.64,0,0.0,2,509.17999999999995,833,2,0,0,31031,0,1000.0,1.0
1,0,0,315.14,7,1027.17,1027.17,0,0.0,2,315.14,850,2,0,0,31031,0,1000.0,1.0
1,0,0,318.81,0,0.0,0.0,5,754.61,2,318.81,833,2,1,0,31020,0,0.0,0.0
1,0,0,545.13,0,0.0,0.0,0,0.0,4,545.13,1197,4,1,1,31033,0,0.0,0.0
1,0,0,348.13,0,0.0,0.0,4,712.44,2,348.13,1003,2,1,0,31030,0,0.0,0.0
1,0,0,506.02,0,0.0,0.0,1,392.18,2,506.02,833,2,1,0,31030,0,0.0,0.0
0,0,0,407.05,1,180.42,168.75,5,902.91,2,407.05,833,2,0,0,31017,0,0.18689570389075325,0.9353175922846692
1,0,1,591.5699999999999,0,0.0,0.0,5,1535.55,2,591.5699999999999,833,2,0,0,31048,0,0.0,0.0
1,0,0,616.53,3,601.18,601.18,0,0.0,3,616.53,1377,3,0,0,31056,0,1000.0,1.0
1,0,0,480.36,0,0.0,0.0,0,0.0,1,480.36,646,1,1,1,31040,0,0.0,0.0
0,0,0,90.07,14,1930.66,1930.66,0,0.0,2,90.07,850,2,0,0,31050,0,1000.0,1.0
1,0,0,1176.17,4,1286.65,1286.65,0,0.0,4,1176.17,833,4,0,0,31020,0,1000.0,1.0
1,0,0,515.23,2,362.63,362.63,4,395.33,3,515.23,833,3,0,0,31059,0,0.9172842941340147,1.0
0,0,0,152.97,0,0.0,0.0,0,0.0,1,152.97,646,1,0,1,36022,0,0.0,0.0
1,0,0,519.48,0,0.0,0.0,3,1433.12,2,519.48,833,2,0,0,31038,0,0.0,0.0
1,0,0,509.17999999999995,6,1771.09,1771.09,0,0.0,2,509.17999999999995,833,2,0,0,31050,0,1000.0,1.0
1,0,0,145.81,7,876.14,876.14,0,0.0,1,145.81,833,1,0,0,0,1,1000.0,1.0
1,0,0,1144.4099999999999,0,0.0,0.0,0,0.0,4,1144.41,842,4,0,1,31021,0,0.0,0.0
1,0,0,335.24,11,2887.44,2887.44,0,0.0,5,335.24,830,5,0,0,31020,0,1000.0,1.0
1,0,0,760.42,4,1804.22,1804.22,0,0.0,2,760.42,1377,2,0,0,31044,0,1000.0,1.0
1,0,0,214.35,0,0.0,0.0,0,0.0,2,214.35,1197,2,0,1,31022,0,0.0,0.0
1,0,0,85.72,0,0.0,0.0,9,1498.16,1,85.72,850,1,0,0,31033,0,0.0,0.0
1,0,0,367.49,9,1430.12,1160.3,16,2188.7,2,367.49,833,2,0,0,31059,0,0.5301320418513273,0.8113305177187928
1,0,0,639.97,15,3823.46,3823.46,0,0.0,2,639.97,833,2,0,0,31030,0,1000.0,1.0
0,0,0,253.89999999999998,6,314.9,314.9,0,0.0,4,253.9,1200,4,0,0,34136,0,1000.0,1.0
1,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,1,1,31040,0,0.0,0.0
1,0,0,1110.21,0,0.0,0.0,0,0.0,9,1110.21,737,9,1,1,31040,0,0.0,0.0
1,0,0,544.15,0,0.0,0.0,9,3015.76,2,544.15,833,2,0,0,31033,0,0.0,0.0
1,0,0,240.35999999999999,0,0.0,0.0,7,884.94,2,240.35999999999999,835,2,0,0,31041,0,0.0,0.0
1,0,0,208.2,1,301.32,301.32,4,1506.93,2,735.3699999999999,646,1,1,0,20151,0,0.1999562023451653,1.0
1,0,0,483.71000000000004,1,463.36,264.78,1,238.01,2,483.71000000000004,833,2,0,0,35017,0,1.1124742657871518,0.5714347375690607
1,0,0,325.99,0,0.0,0.0,4,722.56,1,325.99,646,1,1,0,32031,0,0.0,0.0
1,0,0,422.49,0,0.0,0.0,4,821.28,2,422.49,833,2,0,0,31050,0,0.0,0.0
1,0,0,139.97,0,0.0,0.0,4,534.74,1,139.97,833,1,0,0,31041,0,0.0,0.0
1,0,0,392.40999999999997,1,194.19,1.74,7,1225.99,2,392.40999999999997,833,2,0,0,31022,0,0.0014192611685250288,0.008960296616715588
0,0,0,161.06,0,0.0,0.0,0,0.0,1,161.06,504,1,0,1,31015,0,0.0,0.0
1,0,0,407.05,6,1009.94,1009.94,0,0.0,2,407.05,833,2,0,0,0,1,1000.0,1.0
1,0,0,853.3100000000001,1,154.44,43.65,10,1631.26,3,853.3100000000001,812,3,0,0,31052,0,0.02675845665313929,0.28263403263403264
0,0,0,2012.4700000000003,0,0.0,0.0,0,0.0,7,2012.47,833,7,0,1,31049,0,0.0,0.0
1,0,0,147.38,0,0.0,0.0,0,0.0,1,147.38,833,1,1,1,31027,0,0.0,0.0
0,0,0,956.23,0,0.0,0.0,5,1559.1,2,956.23,833,2,0,0,31033,0,0.0,0.0
1,0,0,283.71000000000004,12,1632.56,1632.56,11,2802.16,2,283.71000000000004,833,2,0,0,31058,0,0.5826077026294002,1.0
1,0,0,596.7,5,1699.04,1699.04,3,686.8,2,596.7,833,2,0,0,31040,0,2.473849737914968,1.0
