Telefono,CittadinanzaItaliana,Deceduto,ValoreTitolo,NumeroTitoliAperti,DovutoTitoliAperti,ImportoTitoliAperti,NumeroTitoliSaldati,ImportoTitoliSaldati,NumeroTitoliRecenti,TotaleTitoliRecenti,Eta,Vetusta,TitoliCredito,label,NuovoContribuente,Cap,Estero,RapportoImporto,RapportoDovutoAperti
1,1,0,149.23000000000002,0,0.0,0.0,36,5152.85,2,149.23000000000002,76,884,2,1,0,31055,0,0.0,0.0
1,0,0,487.76,10,1894.27,1894.27,19,4448.66,2,487.76,54,889,2,0,0,31050,0,0.42580687218173563,1.0
1,1,0,88.17,1,118.03,1.74,0,0.0,1,88.17,50,707,1,0,0,31052,0,1000.0,0.014742014742014743
1,1,0,118.56,3,133.37,133.37,0,0.0,2,118.56,35,889,2,0,0,31040,0,1000.0,1.0
1,1,0,215.72,6,656.4,656.4,0,0.0,2,215.72,49,884,2,0,0,31050,0,1000.0,1.0
1,1,0,242.45000000000002,0,0.0,0.0,18,1627.98,3,242.45000000000002,58,2367,3,1,0,31030,0,0.0,0.0
1,1,0,171.72,3,294.94,294.94,0,0.0,2,171.72,34,884,2,0,0,31056,0,1000.0,1.0
0,0,0,243.44,6,726.14,726.14,0,0.0,2,243.44,46,884,2,0,0,31030,0,1000.0,1.0
1,1,0,221.25,12,2186.19,2186.19,0,0.0,2,221.25,55,889,2,0,0,31050,0,1000.0,1.0
1,1,0,112.56,0,0.0,0.0,4,651.87,1,112.56,56,693,1,1,0,31040,0,0.0,0.0
0,0,0,61.65,6,287.88,287.88,1,154.78,1,61.65,47,889,1,0,0,31015,0,1.8599302235430935,1.0
1,1,0,137.71,2,219.86,189.79,5,439.53,1,137.71,66,884,1,0,0,31022,0,0.4318021522990467,0.8632311470936049
0,1,0,182.76,3,355.29,197.42,5,513.67,2,182.76,60,884,2,0,0,31059,0,0.3843323534564993,0.5556587576346083
1,1,0,113.6,0,0.0,0.0,4,500.91,1,113.6,54,884,1,1,0,31022,0,0.0,0.0
1,1,0,307.3,8,541.62,541.62,0,0.0,4,307.3,54,2367,4,0,0,31057,0,1000.0,1.0
1,1,0,73.75,0,0.0,0.0,4,342.77,1,73.75,47,707,1,1,0,31030,0,0.0,0.0
0,1,0,340.83,0,0.0,0.0,4,584.99,2,340.83,44,884,2,0,0,31057,0,0.0,0.0
0,1,0,70.53,3,154.95,154.95,4,222.68,1,70.53,41,707,1,0,0,31030,0,0.695841566373271,1.0
0,0,0,193.98,0,0.0,0.0,0,0.0,1,193.98,61,693,1,0,1,31020,0,0.0,0.0
0,0,0,333.26000000000005,11,926.12,926.12,0,0.0,4,333.26,35,889,4,0,0,31040,0,1000.0,1.0
1,1,1,112.37,8,535.81,473.96,11,864.55,2,112.37,92,1071,2,0,0,31030,0,0.5482158348273668,0.8845672906440717
1,0,0,171.37,34,4140.73,4140.73,2,99.3,2,171.37,41,889,2,0,0,31040,0,41.69919436052366,1.0
0,1,0,259.17999999999995,2,168.75,168.75,0,0.0,3,259.18,82,1654,3,0,0,31038,0,1000.0,1.0
1,1,0,230.56,0,0.0,0.0,0,0.0,2,230.56,56,884,2,1,1,31050,0,0.0,0.0
1,0,0,135.99,1,252.56,252.56,0,0.0,2,135.99,32,904,2,0,0,31030,0,1000.0,1.0
0,0,0,85.72,0,0.0,0.0,0,0.0,1,85.72,55,884,1,0,1,31022,0,0.0,0.0
1,0,0,137.73,0,0.0,0.0,0,0.0,1,137.73,49,707,1,1,1,31032,0,0.0,0.0
1,1,0,190.82,2,103.55,103.55,6,497.91,2,190.82,64,1248,2,0,0,31036,0,0.20796931172300212,1.0
0,1,1,88.29,6,421.54,421.54,5,427.57,1,88.29,77,1444,1,0,0,60126,0,0.9858970460977151,1.0
1,1,0,153.55,6,382.86,382.86,5,370.16,2,153.55,63,884,2,0,0,31022,0,1.0343094877890642,1.0
1,1,0,62.85,9,884.67,884.67,0,0.0,1,62.85,52,889,1,0,0,20900,0,1000.0,1.0
1,1,0,197.69,5,459.68,459.68,2,183.51,2,197.69,49,889,2,0,0,31048,0,2.5049316113563296,1.0
1,1,0,131.76999999999998,16,3276.05,3276.05,0,0.0,2,131.76999999999998,63,889,2,0,0,31040,0,1000.0,1.0
1,1,0,244.3,8,853.62,853.62,0,0.0,2,244.3,53,884,2,0,0,31032,0,1000.0,1.0
1,1,0,210.49,3,278.1,278.1,0,0.0,2,210.49,71,889,2,1,0,31048,0,1000.0,1.0
1,1,0,162.61,0,0.0,0.0,0,0.0,1,162.61,54,693,1,0,1,30038,0,0.0,0.0
1,0,0,115.12,0,0.0,0.0,0,0.0,2,115.12,56,904,2,1,1,31038,0,0.0,0.0
1,0,0,318.41999999999996,15,1830.08,1703.14,2,77.04,2,318.41999999999996,50,889,2,0,0,31058,0,22.107217030114224,0.9306369120475608
1,1,0,69.17,4,433.48,433.48,4,408.51,1,69.17,83,884,1,1,0,31032,0,1.0611245746738147,1.0
1,1,0,119.64,0,0.0,0.0,5,623.72,1,119.64,59,889,1,0,0,31050,0,0.0,0.0
1,1,0,112.16,11,530.91,530.91,0,0.0,2,112.16,61,884,2,0,0,31040,0,1000.0,1.0
1,1,0,387.58,8,1017.25,1010.18,0,0.0,2,387.58,57,884,2,0,0,31057,0,1000.0,0.9930498894077169
1,1,0,105.17,0,0.0,0.0,0,0.0,1,105.17,59,884,1,1,1,31030,0,0.0,0.0
1,1,0,103.4,0,0.0,0.0,3,144.58,1,103.4,95,693,1,0,0,31056,0,0.0,0.0
1,0,0,406.89,7,804.61,804.61,0,0.0,2,406.89,55,884,2,0,0,92014,0,1000.0,1.0
1,1,0,353.76,7,564.61,528.39,1,66.62,5,353.76,59,1241,5,0,0,31030,0,7.93140198138697,0.9358495244505056
1,0,0,82.28,0,0.0,0.0,0,0.0,1,82.28,26,708,1,0,1,31058,0,0.0,0.0
1,1,0,104.24000000000001,0,0.0,0.0,6,360.45,2,104.24000000000001,46,884,2,1,0,31032,0,0.0,0.0
1,1,0,458.31,0,0.0,0.0,0,0.0,4,458.31000000000006,48,1436,4,1,1,31059,0,0.0,0.0
0,0,0,197.54999999999998,6,521.49,521.49,0,0.0,2,197.54999999999998,50,889,2,0,0,31040,0,1000.0,1.0
1,0,0,8.39,1,97.42,97.42,0,0.0,1,8.39,41,884,1,0,0,31055,0,1000.0,1.0
1,1,0,104.95,0,0.0,0.0,0,0.0,1,104.95,56,707,1,1,1,31030,0,0.0,0.0
0,1,0,324.74,14,611.99,611.99,0,0.0,2,324.74,35,904,2,0,0,31038,0,1000.0,1.0
1,0,0,371.39,0,0.0,0.0,0,0.0,3,371.39,37,1444,3,0,1,31048,0,0.0,0.0
1,0,0,58.81,3,337.06,337.06,0,0.0,1,58.81,33,889,1,0,0,31020,0,1000.0,1.0
1,0,0,623.69,0,0.0,0.0,1,142.48,6,623.69,37,1801,6,0,0,31030,0,0.0,0.0
1,1,0,168.9,0,0.0,0.0,13,1039.86,2,168.9,57,889,2,1,0,31050,0,0.0,0.0
1,0,0,201.41000000000003,5,569.68,569.68,2,200.81,2,201.41000000000003,48,884,2,0,0,31030,0,2.8369105124246796,1.0
1,1,0,73.48,0,0.0,0.0,3,271.35,1,73.48,50,889,1,1,0,31040,0,0.0,0.0
0,0,0,143.7,11,690.73,690.73,0,0.0,2,143.7,43,889,2,0,0,20137,0,1000.0,1.0
1,1,0,267.67,1,139.49,139.49,2,215.1,2,267.67,70,889,2,0,0,31040,0,0.6484890748489075,1.0
1,0,0,132.01,0,0.0,0.0,0,0.0,1,132.01,27,693,1,0,1,31059,0,0.0,0.0
1,0,0,147.88,2,136.08,136.08,0,0.0,2,147.88,43,889,2,1,0,31020,0,1000.0,1.0
1,0,0,121.6,8,560.72,560.72,0,0.0,2,121.6,40,693,2,0,0,31050,0,1000.0,1.0
1,1,0,226.97,0,0.0,0.0,2,308.25,2,226.97,44,889,2,0,0,31040,0,0.0,0.0
1,1,0,78.32,0,0.0,0.0,2,174.24,1,78.32,54,884,1,1,0,31059,0,0.0,0.0
0,0,0,197.57999999999998,10,886.33,886.33,0,0.0,2,197.57999999999998,40,904,2,0,0,26010,0,1000.0,1.0
1,1,0,22.32,0,0.0,0.0,0,0.0,1,22.32,56,884,1,0,1,31030,0,0.0,0.0
0,0,0,157.05,2,208.75,208.75,0,0.0,1,157.05,46,693,1,0,0,31050,0,1000.0,1.0
1,0,0,156.37,2,260.04,260.04,1,104.35,2,156.37,58,889,2,0,0,31048,0,2.4919980833732636,1.0
1,0,0,217.89,5,558.04,558.04,1,103.12,2,217.89,32,889,2,0,0,31058,0,5.41155934833204,1.0
0,1,0,399.35,7,1472.77,1472.77,1,163.19,2,399.35,49,889,2,0,0,31100,0,9.024878975427416,1.0
1,1,0,122.17,0,0.0,0.0,0,0.0,1,122.17,45,884,1,0,1,31052,0,0.0,0.0
1,1,1,222.93,1,50.55,50.55,0,0.0,2,222.93,95,889,2,0,0,31048,0,1000.0,1.0
1,0,0,173.3,0,0.0,0.0,0,0.0,2,173.3,44,1444,2,1,1,31056,0,0.0,0.0
1,1,0,79.35,0,0.0,0.0,0,0.0,1,79.35,44,889,1,0,1,31050,0,0.0,0.0
1,1,0,99.82,1,94.82,94.82,3,288.56,1,99.82,33,708,1,1,0,31048,0,0.32859717216523426,1.0
1,0,0,221.26,13,835.88,835.88,0,0.0,2,221.26,37,904,2,0,0,31030,0,1000.0,1.0
1,1,0,598.7099999999999,0,0.0,0.0,0,0.0,3,598.71,58,1071,3,0,1,31057,0,0.0,0.0
1,1,0,241.63,0,0.0,0.0,7,1075.42,2,241.63,71,884,2,1,0,31032,0,0.0,0.0
0,0,0,112.25,9,909.19,909.19,0,0.0,2,112.25,53,889,2,0,0,31020,0,1000.0,1.0
0,1,0,137.47,3,219.48,219.48,1,89.4,1,137.47,48,708,1,0,0,31043,0,2.4550335570469795,1.0
1,1,0,39.44,0,0.0,0.0,0,0.0,1,39.44,62,1241,1,0,1,33170,0,0.0,0.0
1,0,0,191.91,0,0.0,0.0,0,0.0,1,191.91,40,708,1,0,1,31048,0,0.0,0.0
1,0,0,132.76,0,0.0,0.0,1,79.5,1,132.76,36,708,1,0,0,31058,0,0.0,0.0
1,0,0,370.88,6,1956.67,1956.67,0,0.0,2,370.88,61,884,2,0,0,31022,0,1000.0,1.0
1,0,0,242.07999999999998,2,195.79,195.79,3,284.77,2,242.07999999999998,42,884,2,1,0,31027,0,0.6875373108122345,1.0
1,1,0,134.7,8,1747.22,1747.22,0,0.0,1,134.7,51,707,1,1,0,31050,0,1000.0,1.0
1,1,1,53.67,4,304.59,304.59,0,0.0,1,53.67,71,904,1,0,0,31038,0,1000.0,1.0
1,1,0,535.29,5,410.09,410.09,0,0.0,3,535.29,32,884,3,0,0,31027,0,1000.0,1.0
1,0,0,137.89,0,0.0,0.0,1,137.3,1,137.89,47,708,1,0,0,31058,0,0.0,0.0
1,1,0,70.53,0,0.0,0.0,0,0.0,1,70.53,36,707,1,1,1,31052,0,0.0,0.0
0,0,0,244.26999999999998,7,962.68,962.68,0,0.0,2,244.26999999999998,46,904,2,0,0,31038,0,1000.0,1.0
1,0,0,134.59,3,759.43,759.43,0,0.0,1,134.59,31,693,1,0,0,33080,0,1000.0,1.0
1,1,0,147.93,0,0.0,0.0,1,63.65,1,147.93,47,708,1,0,0,31048,0,0.0,0.0
1,1,0,221.82,4,676.99,585.31,1,142.09,2,221.82,48,884,2,0,0,31052,0,4.119290590470828,0.8645770247714145
1,0,0,256.94,2,224.6,224.6,1,197.39,2,256.94,63,889,2,0,0,31056,0,1.137848928517149,1.0
1,0,0,117.36,0,0.0,0.0,2,265.47,1,117.36,35,693,1,0,0,31040,0,0.0,0.0
1,1,0,262.28999999999996,0,0.0,0.0,24,5112.71,2,262.28999999999996,62,884,2,0,0,31027,0,0.0,0.0
1,1,0,244.08999999999997,0,0.0,0.0,8,818.48,2,244.08999999999997,40,904,2,0,0,30024,0,0.0,0.0
0,1,0,104.4,10,497.29,497.29,0,0.0,2,104.4,54,904,2,0,0,31038,0,1000.0,1.0
0,1,0,95.16,2,151.18,151.18,0,0.0,1,95.16,76,707,1,0,0,31059,0,1000.0,1.0
1,0,0,103.98,0,0.0,0.0,0,0.0,2,103.98,30,884,2,0,1,31100,0,0.0,0.0
1,1,0,153.89,0,0.0,0.0,8,554.82,2,153.89,39,889,2,0,0,31040,0,0.0,0.0
1,0,0,67.32,1,121.64,121.64,0,0.0,1,67.32,27,884,1,0,0,31032,0,1000.0,1.0
1,1,0,163.51,0,0.0,0.0,0,0.0,1,163.51,53,693,1,0,1,31027,0,0.0,0.0
1,0,0,65.47,0,0.0,0.0,2,276.17,1,65.47,36,884,1,0,0,31030,0,0.0,0.0
1,0,0,442.93,0,0.0,0.0,0,0.0,4,442.93,33,884,4,0,1,80047,0,0.0,0.0
1,1,0,51.02,0,0.0,0.0,1,50.14,1,51.02,47,693,1,1,0,31040,0,0.0,0.0
1,1,0,112.56,0,0.0,0.0,0,0.0,1,112.56,55,693,1,1,1,31020,0,0.0,0.0
1,1,0,191.73000000000002,13,1866.8,1866.8,3,483.27,2,191.73000000000002,57,904,2,0,0,31038,0,3.8628509942682143,1.0
1,1,0,179.51,9,849.84,849.84,5,626.89,1,179.51,66,707,1,0,0,31059,0,1.3556445309384422,1.0
1,1,0,44.55,0,0.0,0.0,0,0.0,2,44.55,54,758,2,1,1,31050,0,0.0,0.0
1,1,0,197.42,16,3373.82,3373.82,7,1506.67,2,197.42,47,889,2,0,0,31056,0,2.2392561078404696,1.0
0,0,0,678.45,0,0.0,0.0,0,0.0,2,678.45,46,884,2,0,1,31032,0,0.0,0.0
1,1,0,257.7,2,247.06,247.06,0,0.0,2,257.7,89,1654,2,0,0,31030,0,1000.0,1.0
1,1,0,73.48,0,0.0,0.0,1,94.25,1,73.48,75,889,1,1,0,31056,0,0.0,0.0
1,0,0,70.6,11,955.27,955.27,0,0.0,1,70.6,40,708,1,0,0,31058,0,1000.0,1.0
1,1,0,197.84,0,0.0,0.0,1,55.96,2,197.84,34,904,2,0,0,31050,0,0.0,0.0
1,1,0,214.83999999999997,4,357.97,357.97,0,0.0,2,214.83999999999997,32,884,2,1,0,31022,0,1000.0,1.0
0,0,0,143.55,4,493.49,493.49,4,278.44,2,143.55,37,889,2,0,0,31020,0,1.7723387444332712,1.0
1,0,0,73.42,0,0.0,0.0,0,0.0,1,73.42,51,693,1,0,1,0,1,0.0,0.0
1,1,0,198.62,4,356.64,356.64,5,644.45,2,198.62,72,889,2,0,0,31040,0,0.5534021258437427,1.0
1,0,0,171.28,13,1460.07,1460.07,0,0.0,2,171.28,32,884,2,0,0,31030,0,1000.0,1.0
1,1,0,264.76,0,0.0,0.0,17,2020.95,2,264.76,55,884,2,0,0,31030,0,0.0,0.0
0,0,0,240.98,0,0.0,0.0,1,76.5,1,240.98,34,884,1,0,0,31100,0,0.0,0.0
1,1,0,259.53,9,1382.48,1382.48,0,0.0,2,259.53,52,884,2,0,0,31030,0,1000.0,1.0
1,1,0,436.0,0,0.0,0.0,3,501.76,3,436.0,43,1071,3,1,0,31059,0,0.0,0.0
1,0,0,300.75,2,182.13,149.32,4,414.51,3,300.75,34,889,3,0,0,31050,0,0.3602325637499698,0.8198539504749355
1,0,0,157.07,7,641.45,641.45,0,0.0,1,157.07,38,693,1,0,0,31022,0,1000.0,1.0
1,0,0,161.79,13,1367.14,1314.88,0,0.0,1,161.79,57,884,1,0,0,33077,0,1000.0,0.9617742147841479
1,1,0,134.84,0,0.0,0.0,0,0.0,1,134.84,58,708,1,1,1,31057,0,0.0,0.0
1,1,0,104.41,4,365.68,365.68,0,0.0,1,104.41,60,884,1,0,0,31040,0,1000.0,1.0
1,0,0,89.88,0,0.0,0.0,0,0.0,1,89.88,79,693,1,0,1,31022,0,0.0,0.0
1,1,0,237.14,3,236.66,236.66,1,92.98,2,237.14,47,884,2,0,0,31032,0,2.5452785545278553,1.0
1,0,0,359.74,0,0.0,0.0,8,730.66,2,359.74,35,904,2,1,0,31038,0,0.0,0.0
1,1,0,58.72,0,0.0,0.0,2,344.93,1,58.72,64,884,1,1,0,31055,0,0.0,0.0
0,0,0,383.45000000000005,11,2296.46,2296.46,0,0.0,2,383.45000000000005,55,889,2,0,0,31048,0,1000.0,1.0
1,0,0,165.37,2,237.81,237.81,0,0.0,1,165.37,47,1071,1,0,0,31100,0,1000.0,1.0
1,1,0,116.64,0,0.0,0.0,2,202.52,2,116.64,27,889,2,1,0,31040,0,0.0,0.0
1,1,0,76.84,6,484.84,484.84,0,0.0,1,76.84,63,884,1,0,0,31010,0,1000.0,1.0
1,1,0,221.35000000000002,7,679.24,679.24,0,0.0,2,221.35000000000002,44,884,2,0,0,31040,0,1000.0,1.0
1,1,0,197.35,3,308.83,308.83,0,0.0,2,197.35,52,884,2,0,0,31027,0,1000.0,1.0
1,0,0,143.73,0,0.0,0.0,0,0.0,1,143.73,39,707,1,0,1,31059,0,0.0,0.0
1,1,0,237.98,10,832.79,832.79,0,0.0,2,237.98,54,889,2,0,0,31050,0,1000.0,1.0
1,1,0,89.9,0,0.0,0.0,3,531.3,1,89.9,62,693,1,1,0,31020,0,0.0,0.0
1,1,0,237.11,4,405.07,405.07,7,843.41,2,237.11,44,889,2,0,0,31040,0,0.48027649660307564,1.0
1,1,0,128.91,0,0.0,0.0,2,219.74,1,128.91,40,707,1,0,0,31050,0,0.0,0.0
1,1,0,58.72,0,0.0,0.0,2,177.66,1,58.72,62,884,1,0,0,31057,0,0.0,0.0
1,0,0,216.41000000000003,10,715.62,715.62,4,1057.3,4,216.41000000000003,64,884,4,0,0,31027,0,0.6768372268987043,1.0
1,0,0,320.38,2,313.96,244.88,3,452.41,2,320.38,49,884,2,0,0,31022,0,0.5412789284056497,0.7799719709517137
1,1,0,715.01,5,430.59,430.59,0,0.0,7,715.01,47,2023,7,0,0,31022,0,1000.0,1.0
1,0,0,113.2,1,102.0,102.0,0,0.0,1,113.2,30,904,1,0,0,31100,0,1000.0,1.0
1,0,0,244.3,15,3223.73,3223.73,0,0.0,2,244.3,60,889,2,0,0,31020,0,1000.0,1.0
0,0,0,63.71,2,212.75,130.03,3,236.22,1,63.71,34,884,1,0,0,0,1,0.5504614342562019,0.6111868390129259
0,1,0,121.98,0,0.0,0.0,1,208.38,1,121.98,63,884,1,0,0,31040,0,0.0,0.0
1,1,0,173.86,2,161.29,161.29,0,0.0,2,173.86,46,904,2,0,0,31048,0,1000.0,1.0
1,0,0,415.96,1,66.95,66.95,0,0.0,3,415.96000000000004,33,884,3,0,0,31032,0,1000.0,1.0
1,1,0,40.93,0,0.0,0.0,11,761.74,1,40.93,65,884,1,1,0,31057,0,0.0,0.0
1,1,0,253.93,0,0.0,0.0,0,0.0,1,253.93,38,693,1,0,1,31056,0,0.0,0.0
1,1,0,115.25,0,0.0,0.0,0,0.0,1,115.25,43,707,1,1,1,31032,0,0.0,0.0
0,0,0,246.24,5,586.0,529.94,1,68.56,2,246.24,60,884,2,0,0,31030,0,7.729579929988332,0.9043344709897612
1,0,0,104.34,1,44.87,44.87,0,0.0,2,104.34,44,889,2,0,0,31058,0,1000.0,1.0
1,1,0,405.82000000000005,11,4127.24,4127.24,0,0.0,2,405.82000000000005,57,904,2,0,0,31046,0,1000.0,1.0
0,0,0,221.0,15,1195.09,1125.86,8,632.21,2,221.0,54,884,2,0,0,31055,0,1.7808323183752233,0.9420713084370215
1,0,0,73.03,0,0.0,0.0,0,0.0,1,73.03,51,693,1,0,1,73018,0,0.0,0.0
1,1,0,221.86,9,632.93,567.15,6,537.0,2,221.86,50,889,2,0,0,31040,0,1.056145251396648,0.8960706555227277
0,1,0,176.48,5,495.19,495.19,0,0.0,1,176.48,53,693,1,0,0,31022,0,1000.0,1.0
0,1,0,109.55,0,0.0,0.0,1,92.21,1,109.55,51,708,1,1,0,31057,0,0.0,0.0
1,1,0,167.09,1,40.0,40.0,0,0.0,1,167.09,41,707,1,0,0,31052,0,1000.0,1.0
1,1,0,65.29,0,0.0,0.0,1,143.87,1,65.29,48,884,1,1,0,31052,0,0.0,0.0
1,1,0,221.39999999999998,9,2098.9,2098.9,0,0.0,2,221.39999999999998,31,889,2,0,0,31056,0,1000.0,1.0
0,1,0,171.0,0,0.0,0.0,8,575.37,2,171.0,55,884,2,0,0,31027,0,0.0,0.0
1,1,0,477.36,10,2643.81,2643.81,7,1322.78,2,477.36,50,884,2,0,0,31027,0,1.9986770286820181,1.0
1,0,0,220.23000000000002,0,0.0,0.0,3,532.48,2,220.23000000000002,46,884,2,0,0,31010,0,0.0,0.0
1,1,0,158.66,2,623.71,623.71,0,0.0,1,158.66,30,707,1,0,0,30033,0,1000.0,1.0
1,0,0,147.76,0,0.0,0.0,0,0.0,1,147.76,32,708,1,1,1,31038,0,0.0,0.0
1,0,0,118.42,8,399.93,399.93,0,0.0,2,118.42,51,884,2,0,0,31032,0,1000.0,1.0
1,1,0,224.92,0,0.0,0.0,0,0.0,2,224.92,63,884,2,1,1,31052,0,0.0,0.0
1,0,0,250.71999999999997,0,0.0,0.0,0,0.0,2,250.71999999999997,58,889,2,0,1,31050,0,0.0,0.0
1,0,0,215.87,7,431.71,417.54,2,141.99,4,215.87,43,904,4,0,0,31030,0,2.9406296218043524,0.9671770401426885
1,1,0,96.5,1,103.16,103.16,1,109.73,1,96.5,58,884,1,0,0,31056,0,0.9401257632370363,1.0
1,1,0,192.09,0,0.0,0.0,7,694.6,2,192.09,51,889,2,0,0,31050,0,0.0,0.0
0,1,0,217.14,0,0.0,0.0,0,0.0,2,217.14,81,884,2,0,1,31038,0,0.0,0.0
1,0,0,134.7,5,399.01,399.01,0,0.0,1,134.7,43,707,1,0,0,31030,0,1000.0,1.0
1,1,0,178.95999999999998,3,238.21,238.21,1,110.24,2,178.95999999999998,41,889,2,0,0,31040,0,2.1608309143686504,1.0
1,0,0,196.82,0,0.0,0.0,4,353.45,1,196.82,52,708,1,0,0,31058,0,0.0,0.0
0,1,0,143.44,9,591.4,591.4,0,0.0,2,143.44,48,884,2,0,0,31055,0,1000.0,1.0
0,1,0,191.48000000000002,4,343.47,343.47,4,355.26,2,191.48000000000002,50,884,2,0,0,31032,0,0.9668130383381187,1.0
0,0,0,112.21000000000001,20,3041.09,3041.09,0,0.0,2,112.21000000000001,45,884,2,0,0,31030,0,1000.0,1.0
1,1,0,50.18,0,0.0,0.0,1,31.03,1,50.18,77,707,1,1,0,31050,0,0.0,0.0
1,1,0,343.01,10,1458.59,1339.34,3,656.72,2,343.01,43,884,2,0,0,31030,0,2.039438421244975,0.9182429606674939
1,1,0,118.77000000000001,2,121.94,121.94,0,0.0,2,118.77000000000001,49,889,2,0,0,31020,0,1000.0,1.0
1,1,0,58.72,5,382.45,382.45,0,0.0,1,58.72,35,884,1,0,0,31022,0,1000.0,1.0
1,1,0,182.2,0,0.0,0.0,3,283.8,2,182.2,35,889,2,1,0,31020,0,0.0,0.0
1,1,0,134.57,1,122.94,0.34,4,353.61,1,134.57,66,693,1,0,0,31050,0,0.0009615112694776732,0.002765576704083293
1,1,0,258.17,0,0.0,0.0,1,94.49,3,258.17,55,1241,3,0,0,31052,0,0.0,0.0
1,1,0,185.92000000000002,5,403.59,403.59,5,401.81,2,185.92000000000002,45,889,2,0,0,31048,0,1.0044299544560862,1.0
1,1,0,58.72,0,0.0,0.0,0,0.0,1,58.72,35,884,1,0,1,31057,0,0.0,0.0
1,1,0,155.32999999999998,0,0.0,0.0,3,226.29,2,155.32999999999998,57,904,2,0,0,31038,0,0.0,0.0
1,0,0,111.6,0,0.0,0.0,7,428.5,2,111.6,59,884,2,0,0,31030,0,0.0,0.0
1,1,0,473.31000000000006,5,929.59,708.75,1,151.24,2,473.31000000000006,63,889,2,0,0,31040,0,4.686260248611478,0.7624329005260383
1,0,0,125.19,4,737.71,737.71,14,610.3,2,125.19,48,884,2,1,0,31022,0,1.2087661805669345,1.0
1,1,0,143.63,12,2054.51,2054.51,0,0.0,2,143.63,63,904,2,0,0,31030,0,1000.0,1.0
0,1,0,112.21000000000001,0,0.0,0.0,3,161.99,2,112.21000000000001,105,884,2,1,0,31050,0,0.0,0.0
0,0,0,54.34,0,0.0,0.0,0,0.0,1,54.34,26,708,1,0,1,31058,0,0.0,0.0
1,0,0,198.14,0,0.0,0.0,0,0.0,1,198.14,43,693,1,0,1,31056,0,0.0,0.0
1,1,0,264.11,0,0.0,0.0,3,373.35,2,264.11,48,889,2,0,0,31056,0,0.0,0.0
1,0,0,178.05,4,939.35,939.35,0,0.0,2,178.05,55,889,2,0,0,31040,0,1000.0,1.0
1,1,0,192.09,0,0.0,0.0,3,311.4,2,192.09,93,889,2,1,0,31040,0,0.0,0.0
1,1,0,54.24,0,0.0,0.0,0,0.0,1,54.24,35,693,1,1,1,31022,0,0.0,0.0
1,1,0,89.88,0,0.0,0.0,1,199.94,1,89.88,65,1071,1,1,0,31050,0,0.0,0.0
1,1,0,29.67,0,0.0,0.0,2,84.98,1,29.67,49,693,1,0,0,31050,0,0.0,0.0
1,1,0,158.35,0,0.0,0.0,0,0.0,2,158.35,42,884,2,1,1,31052,0,0.0,0.0
1,1,0,89.88,4,260.4,207.33,3,226.24,1,89.88,54,693,1,0,0,31027,0,0.9164161951909476,0.7961981566820278
1,1,0,171.0,0,0.0,0.0,1,129.17,1,171.0,46,889,1,0,0,31050,0,0.0,0.0
1,0,0,128.22,0,0.0,0.0,1,71.69,1,128.22,46,904,1,1,0,31030,0,0.0,0.0
1,0,0,461.88999999999993,8,566.08,566.08,1,33.98,6,461.89,48,2206,6,0,0,31020,0,16.659211300765158,1.0
1,1,0,19.93,0,0.0,0.0,0,0.0,1,19.93,35,889,1,1,1,31020,0,0.0,0.0
0,0,0,230.63,17,4510.71,4510.71,0,0.0,4,230.63,36,884,4,0,0,31032,0,1000.0,1.0
0,0,0,376.40999999999997,1,287.36,287.36,0,0.0,3,376.41,49,884,3,0,0,31052,0,1000.0,1.0
1,1,0,153.79,0,0.0,0.0,5,728.59,1,153.79,53,707,1,0,0,31052,0,0.0,0.0
1,1,0,210.53,0,0.0,0.0,0,0.0,2,210.53,47,884,2,0,1,31052,0,0.0,0.0
1,1,0,143.94,6,453.38,453.38,8,834.79,2,143.94,54,889,2,0,0,31040,0,0.5431066495765402,1.0
1,0,0,221.68,4,456.9,456.9,0,0.0,2,221.68,33,889,2,0,0,31015,0,1000.0,1.0
1,1,0,277.69,4,262.7,262.7,3,189.97,3,277.69,63,1248,3,0,0,31056,0,1.3828499236721588,1.0
1,1,0,244.92000000000002,9,1188.63,1085.87,7,946.56,2,244.92000000000002,64,884,2,0,0,31027,0,1.147175033806626,0.9135475295087621
1,1,0,104.37,2,151.81,151.81,0,0.0,2,104.37,39,889,2,0,0,31048,0,1000.0,1.0
1,1,0,109.35,0,0.0,0.0,0,0.0,1,109.35,52,693,1,1,1,31040,0,0.0,0.0
1,0,0,221.89,2,242.39,242.39,4,493.06,3,221.89000000000001,37,889,3,0,0,31050,0,0.4916034559688476,1.0
1,0,0,296.44,1,87.86,63.27,6,660.76,2,296.44,65,904,2,0,0,31030,0,0.09575337490162844,0.7201229228317779
1,0,0,246.19,10,1517.49,1517.49,1,52.35,2,246.19,43,884,2,0,0,31057,0,28.987392550143266,1.0
1,0,0,83.78,4,236.55,236.55,6,526.02,1,83.78,42,889,1,0,0,31020,0,0.4496977301243299,1.0
1,1,0,459.71000000000004,2,390.62,390.62,0,0.0,2,459.71000000000004,63,889,2,0,0,31050,0,1000.0,1.0
1,1,0,67.71,0,0.0,0.0,0,0.0,1,67.71,42,708,1,1,1,31038,0,0.0,0.0
1,0,0,129.78,21,1531.59,1531.59,1,79.33,1,129.78,52,707,1,0,0,0,1,19.306567502836252,1.0
